Event Region,Gene Symbol,Target Exon,Event Type,N,T,Exon Type,Reference Transcript,ΔPSI (%),T-test p-value,FDR (BH),N Values,T Values,Database ID,Grouped Event Type
19:49447710-49447908,PIH1D1,19:49448011-49447213,IR,2,2,-,ENST00000593900,58.51,0.00993347,0.00993347,12.5|18.75,70|78.2608695652174,19_49448011_49447213_R_ENST00000593900_1,IR
2:96193131-96193352,STARD7,2:96195008-96193301,IR,2,2,-,ENST00000495687,58.39,0.0030421,0.0030421,4.54545454545455|0,62.5|58.8235294117647,2_96195008_96193301_R_ENST00000495687_1,IR
19:3978086-3978172,EEF2,19:3979437-3977818,IR,2,2,-,ENST00000596417,57.99,0.0098259,0.0098259,8.51063829787234|9.33333333333333,65.4434250764526|68.3760683760684,19_3979437_3977818_R_ENST00000596417_1,IR
6:31538831-31538855,DDX39B,6:31540535-31536499,IR (overlapping region),2,2,-,ENST00000418897,57.97,0.00203059,0.00203059,0|3.7037037037037,57.9710144927536|61.6666666666667,6_31540535_31536499_R_ENST00000418897_1,IR
9:124857884-124858067,RPL35,9:124858538-124857882,IR,2,2,-,ENST00000348462,57.93,0.00350246,0.00350246,7.57575757575758|2.61780104712042,65.149136577708|60.9011627906977,9_124858538_124857882_R_ENST00000348462_1,IR
1:1318697-1321093,INTS11,1:1324688-1320455,IR,2,2,-,ENST00000496353,57.89,0.00659933,0.00659933,0|6.66666666666667,58.6206896551724|63.8297872340426,1_1324688_1320455_R_ENST00000496353_1,IR
16:18798171-18798834,ARL6IP1,16:18801548-18797924,IR,2,2,-,ENST00000566391,57.85,0.00246004,0.00246004,5.88235294117647|3.57142857142857,64.2857142857143|60.8695652173913,16_18801548_18797924_R_ENST00000566391_1,IR
5:179614181-179614959,HNRNPH1,5:179616219-179614180,IR,2,2,-,ENST00000329433,57.76,0.00251057,0.00251057,6.45161290322581|4.20168067226891,64.7727272727273|61.3924050632911,5_179616219_179614180_R_ENST00000329433_1,IR
5:179614181-179614959,HNRNPH1,5:179615596-179614889,IR,2,2,-,ENST00000329433,57.68,0.00371756,0.00371756,9.67741935483871|7.07070707070707,68.0851063829787|64.0287769784173,5_179615596_179614889_R_ENST00000329433_1,IR
1:206201281-206202419,FAM72A,1:206202874-206199806,IR,2,2,-,ENST00000607379,57.62,0.00499677,0.00499677,6.89655172413793|3.03030303030303,63.6363636363636|61.5384615384615,1_206202874_206199806_R_ENST00000607379_1,IR
19:10115017-10115129,EIF3G,19:10115586-10115017,IR,2,2,-,ENST00000253108,57.27,0.00168147,0.00168147,37.5|38.4615384615385,94.3396226415094|96.1538461538462,19_10115586_10115017_R_ENST00000253108_1,IR
19:10115017-10115129,EIF3G,19:10115586-10115016,IR,2,2,-,ENST00000253108,57.27,0.00168147,0.00168147,37.5|38.4615384615385,94.3396226415094|96.1538461538462,19_10115586_10115016_R_ENST00000253108_1,IR
17:7576524-7577165,EIF4A1,17:7576693-7577055,IR (overlapping region),2,2,-,ENST00000584901,57.2,0.00160973,0.00160973,4.33070866141732|2.62390670553936,60.2305475504323|61.1202635914333,17_7576693_7577055_R_ENST00000584901_1,IR
17:76736405-76736443,SRSF2,17:76736465-76734576,IR (overlapping region),2,2,-,ENST00000358156,57.18,0.0047509,0.0047509,14.0350877192982|18.3168316831683,76.1138613861386|70.6036745406824,17_76736465_76734576_R_ENST00000358156_1,IR
11:67493444-67493593,PITPNM1,11:67493594-67492933,IR,2,2,-,ENST00000526450,57.03,0.00571311,0.00571311,18.9189189189189|21.0526315789474,79.0322580645161|75,11_67493594_67492933_R_ENST00000526450_1,IR
14:53951892-53952229,BMP4,14:53953401-53951852,IR,2,2,-,ENST00000559642,56.82,0.00470063,0.00470063,22.7272727272727|18.4210526315789,80.1369863013699|74.6575342465753,14_53953401_53951852_R_ENST00000559642_1,IR
5:179616158-179616218,HNRNPH1,5:179616219-179615559,IR,2,2,-,ENST00000504549,56.7,0.00560288,0.00560288,6.45161290322581|4.20168067226891,62.4242424242424|61.6352201257862,5_179616219_179615559_R_ENST00000504549_1,IR
16:31473441-31473939,TGFB1I1,16:31473557-31473834,IR,2,2,-,ENST00000567524,56.37,0.00979699,0.00979699,0|6.45161290322581,55.5555555555556|63.6363636363636,16_31473557_31473834_R_ENST00000567524_1,IR
14:53951892-53952229,BMP4,14:53953401-53951891,IR,2,2,-,ENST00000559642,56.25,0.00293284,0.00293284,22.7272727272727|18.4210526315789,78.9855072463768|74.6575342465753,14_53953401_53951891_R_ENST00000559642_1,IR
17:81888901-81888989,ALYREF,17:81888988-81888519,IR,2,2,-,ENST00000512673,56.07,0.0089812,0.0089812,3.2258064516129|9.67741935483871,60.5|64.5348837209302,17_81888988_81888519_R_ENST00000512673_1,IR
11:117201873-117203193,TAGLN,11:117201942-117203001,IR,2,2,-,ENST00000532870,56.07,0.000424473,0.000424473,9.52380952380952|10.1449275362319,65.4028436018957|66.412213740458,11_117201942_117203001_R_ENST00000532870_1,IR
12:57232211-57232575,SHMT2,12:57232293-57232452,IR,2,2,-,ENST00000554467,55.91,0.00213239,0.00213239,2.94117647058824|6.66666666666667,62.3376623376623|59.0909090909091,12_57232293_57232452_R_ENST00000554467_1,IR
12:112405199-112405376,RPL6,12:112406038-112405202,IR,2,2,-,ENST00000202773,55.88,0.00973209,0.00973209,11.1111111111111|10.4166666666667,67.96875|65.3153153153153,12_112406038_112405202_R_ENST00000202773_1,IR
2:74527032-74527121,AUP1,2:74527364-74526940,IR,2,2,-,ENST00000462297,55.58,0.00768938,0.00768938,36.1111111111111|30,92.1985815602837|85.0649350649351,2_74527364_74526940_R_ENST00000462297_1,IR
16:2265503-2267328,RNPS1,16:2267604-2264572,IR,2,2,-,ENST00000566783,55.43,0.00765694,0.00765694,38.8888888888889|42.1052631578947,95.2941176470588|96.551724137931,16_2267604_2264572_R_ENST00000566783_1,IR
17:81888341-81888418,ALYREF,17:81888419-81887843,IR,2,2,-,ENST00000504015,55.33,0.00995095,0.00995095,18.9189189189189|24.3243243243243,73.1707317073171|80.7339449541284,17_81888419_81887843_R_ENST00000504015_1,IR
12:57232211-57232575,SHMT2,12:57232293-57232424,IR,2,2,-,ENST00000554467,55.19,0.00366248,0.00366248,2.94117647058824|6.66666666666667,62.3376623376623|57.6470588235294,12_57232293_57232424_R_ENST00000554467_1,IR
9:35059061-35059219,VCP,9:35059802-35059063,IR,2,2,-,ENST00000479300,55.08,0.00549393,0.00549393,35|30,90.5405405405405|84.6153846153846,9_35059802_35059063_R_ENST00000479300_1,IR
12:6848816-6849198,CDCA3,12:6849859-6848828,IR,2,2,-,ENST00000229265,55.08,0.0079562,0.0079562,18.1818181818182|25,73.1182795698925|80.2325581395349,12_6849859_6848828_R_ENST00000229265_1,IR
22:39317396-39317629,RPL3,22:39317630-39316705,IR,2,2,-,ENST00000460589,54.96,0.00505671,0.00505671,6.76691729323308|11.7647058823529,67.0731707317073|61.3733905579399,22_39317630_39316705_R_ENST00000460589_1,IR
17:76736405-76736443,SRSF2,17:76736465-76735771,IR (overlapping region),2,2,-,ENST00000358156,54.91,0.00864355,0.00864355,15.2249134948097|21.0526315789474,74.7712418300654|71.3188220230474,17_76736465_76735771_R_ENST00000358156_1,IR
17:41689778-41690189,EIF1,17:41689942-41690087,IR,2,2,-,ENST00000482111,54.87,0.00443205,0.00443205,12.1212121212121|15.5172413793103,69.6078431372549|67.7685950413223,17_41689942_41690087_R_ENST00000482111_1,IR
19:49447710-49447908,PIH1D1,19:49447909-49447286,IR,2,2,-,ENST00000593900,54.7,0.00930839,0.00930839,12.5|18.75,68.4210526315789|72.2222222222222,19_49447909_49447286_R_ENST00000593900_1,IR
5:181238124-181238239,RACK1,5:181238664-181237608,IR,2,2,-,ENST00000502844,54.32,0.0057665,0.0057665,2.72373540856031|3.8961038961039,56.2386980108499|59.0301003344482,5_181238664_181237608_R_ENST00000502844_1,IR
5:181238124-181238239,RACK1,5:181238240-181237608,IR,2,2,-,ENST00000502844,54.29,0.000884002,0.000884002,2.72373540856031|4.72103004291846,56.8627450980392|59.1666666666667,5_181238240_181237608_R_ENST00000502844_1,IR
5:181236937-181237042,RACK1,5:181238240-181236936,IR,2,2,-,ENST00000376817,54.29,8.57554e-05,8.57554e-05,3.47490347490348|3.8961038961039,57.6923076923077|58.2623509369676,5_181238240_181236936_R_ENST00000376817_1,IR
17:5438167-5438273,C1QBP,17:5438768-5438166,IR,2,2,-,ENST00000576122,54.23,0.00505287,0.00505287,4.8780487804878|0,58.3333333333333|55,17_5438768_5438166_R_ENST00000576122_1,IR
12:57232211-57232575,SHMT2,12:57232293-57232482,IR,2,2,-,ENST00000554467,53.92,0.00557689,0.00557689,2.94117647058824|8.19672131147541,61.3333333333333|57.6470588235294,12_57232293_57232482_R_ENST00000554467_1,IR
2:96193131-96193352,STARD7,2:96195008-96193241,IR,2,2,-,ENST00000495687,53.81,0.00501311,0.00501311,4.54545454545455|0,58.8235294117647|53.3333333333333,2_96195008_96193241_R_ENST00000495687_1,IR
15:82536750-82536881,RPS17,15:82538372-82536749,IR (overlapping region),2,2,-,ENST00000330244,53.79,0.00336267,0.00336267,2.27272727272727|3.92156862745098,58.356940509915|55.4179566563467,15_82538372_82536749_R_ENST00000330244_1,IR
12:56645027-56645101,SNORD59A,12:56645956-56644780,IR,2,2,-,ENST00000384304,53.77,0.00785193,0.00785193,18.75|13.3333333333333,66.3934426229508|73.2283464566929,12_56645956_56644780_R_ENST00000384304_1,IR
6:159787744-159788143,TCP1,6:159789750-159788057,IR,2,2,-,ENST00000536607,53.55,0.00133365,0.00133365,12.1951219512195|10.6382978723404,66.1016949152542|63.8297872340426,6_159789750_159788057_R_ENST00000536607_1,IR
5:150444238-150444353,RPS14,5:150444642-150444237,IR,2,2,-,ENST00000312037,53.5,0.000286012,0.000286012,3.7037037037037|2.42718446601942,57.2115384615385|55.9284116331096,5_150444642_150444237_R_ENST00000312037_1,IR
11:10804364-10804418,EIF4G2,11:10804539-10804136,IR,2,2,-,ENST00000525972,53.5,0.00716316,0.00716316,16.6666666666667|16.6666666666667,70.7692307692308|69.5652173913043,11_10804539_10804136_R_ENST00000525972_1,IR
8:98044433-98045088,RPL30,8:98045400-98044826,IR,2,2,-,ENST00000520998,53.34,0.00237329,0.00237329,34.453781512605|35.7142857142857,88.6685552407932|88.1745120551091,8_98045400_98044826_R_ENST00000520998_1,IR
3:186786164-186789894,EIF4A2,3:186787265-186787802,IR,2,2,-,ENST00000485101,53.21,0.00441461,0.00441461,43.1034482758621|40.4761904761905,94.3907156673114|95.6175298804781,3_186787265_186787802_R_ENST00000485101_1,IR
5:138557342-138557496,HSPA9,5:138557892-138556773,IR,2,2,-,ENST00000507097,52.83,0.00174834,0.00174834,14.2857142857143|11.1111111111111,67.0588235294118|64,5_138557892_138556773_R_ENST00000507097_1,IR
5:179614181-179614959,HNRNPH1,5:179616219-179614876,IR,2,2,-,ENST00000329433,52.8,0.00164875,0.00164875,7.93650793650794|6.55737704918033,58.9403973509934|61.1464968152866,5_179616219_179614876_R_ENST00000329433_1,IR
12:120465139-120465787,SRSF9,12:120465788-120464732,IR,2,2,-,ENST00000546942,52.72,0.00707617,0.00707617,10.4575163398693|5.64516129032258,59.375|62.1621621621622,12_120465788_120464732_R_ENST00000546942_1,IR
19:49447710-49447908,PIH1D1,19:49448575-49447826,IR,2,2,-,ENST00000593900,52.7,0.000306107,0.000306107,22.2222222222222|21.0526315789474,75|73.6842105263158,19_49448575_49447826_R_ENST00000593900_1,IR
13:45338185-45338776,TPT1,13:45338777-45337466,IR,2,2,-,ENST00000309246,52.6,0.00760427,0.00760427,29.4117647058824|25,82.8947368421053|76.7123287671233,13_45338777_45337466_R_ENST00000309246_1,IR
16:2253846-2254063,RNPS1,16:2255727-2253116,IR,2,2,-,ENST00000301730,52.59,0.00896588,0.00896588,0|0,51.8518518518518|53.3333333333333,16_2255727_2253116_R_ENST00000301730_1,IR
16:2253846-2254063,RNPS1,16:2255727-2253115,IR,2,2,-,ENST00000301730,52.59,0.00896588,0.00896588,0|0,51.8518518518518|53.3333333333333,16_2255727_2253115_R_ENST00000301730_1,IR
16:29486578-29487229,NPIPB12,16:29487400-29486577,IR,2,2,-,ENST00000617311,52.45,0.00177968,0.00177968,4.83870967741935|4.54545454545455,57.1428571428571|57.1428571428571,16_29487400_29486577_R_ENST00000617311_1,IR
11:57332445-57332486,SSRP1,11:57333541-57332382,IR,2,2,-,ENST00000526696,52.4,0.00581698,0.00581698,6.66666666666667|12.5,64.5161290322581|59.4594594594595,11_57333541_57332382_R_ENST00000526696_1,IR
X:154399338-154400913,RPL10,X:154399595-154399802,IR,2,2,-,ENST00000482732,52.2,0.0023404,0.0023404,9.52380952380952|11.3207547169811,64.021164021164|61.2244897959184,X_154399595_154399802_R_ENST00000482732_1,IR
15:66502020-66502091,SNORD18B,15:66502751-66501559,IR,2,2,-,ENST00000365659,52.19,0.00681376,0.00681376,2.12765957446809|5.26315789473684,58.411214953271|53.3613445378151,15_66502751_66501559_R_ENST00000365659_1,IR
16:2265503-2267328,RNPS1,16:2267238-2264572,IR,2,2,-,ENST00000566783,51.99,0.00290389,0.00290389,45|45,96.7479674796748|97.2222222222222,16_2267238_2264572_R_ENST00000566783_1,IR
16:2265503-2267328,RNPS1,16:2267247-2264572,IR,2,2,-,ENST00000566783,51.97,0.00371203,0.00371203,45|45,96.6666666666667|97.2727272727273,16_2267247_2264572_R_ENST00000566783_1,IR
15:82536750-82536881,RPS17,15:82538372-82536758,IR (overlapping region),2,2,-,ENST00000330244,51.94,0.00938169,0.00938169,2.27272727272727|5.76923076923077,56.6371681415929|55.2795031055901,15_82538372_82536758_R_ENST00000330244_1,IR
17:7577827-7578244,EIF4A1,17:7577917-7578100,IR (overlapping region),2,2,-,ENST00000578324,51.83,0.00181332,0.00181332,38.7596899224806|41.6666666666667,90.4436860068259|93.640897755611,17_7577917_7578100_R_ENST00000578324_1,IR
17:81869438-81869957,ARHGDIA,17:81870975-81869740,IR,2,2,-,ENST00000583499,51.72,0.00338789,0.00338789,29.1666666666667|25.6410256410256,80.2816901408451|77.9735682819383,17_81870975_81869740_R_ENST00000583499_1,IR
4:120055608-120060290,MAD2L1,4:120061037-120059827,IR,2,2,-,ENST00000296509,51.62,0.0012887,0.0012887,0|0,51.7241379310345|51.5151515151515,4_120061037_120059827_R_ENST00000296509_1,IR
17:44322527-44322552,SLC25A39,17:44322853-44321699,IR,2,2,-,ENST00000585523,51.55,0.00455413,0.00455413,21.7391304347826|17.6470588235294,68.75|73.7373737373737,17_44322853_44321699_R_ENST00000585523_1,IR
17:81869166-81869406,ARHGDIA,17:81869407-81869172,IR,2,2,-,ENST00000583111,51.29,0.00140533,0.00140533,6.66666666666667|5.55555555555556,57.6576576576577|57.1428571428571,17_81869407_81869172_R_ENST00000583111_1,IR
16:2253846-2254063,RNPS1,16:2255727-2253974,IR,2,2,-,ENST00000301730,51.18,0.0064818,0.0064818,9.09090909090909|4.16666666666667,59.375|56.25,16_2255727_2253974_R_ENST00000301730_1,IR
14:53949736-53950888,BMP4,14:53952230-53949740,IR,2,2,-,ENST00000245451,51.18,0.00026486,0.00026486,41.6666666666667|42.8571428571429,94.017094017094|92.8571428571429,14_53952230_53949740_R_ENST00000245451_1,IR
14:53949736-53950888,BMP4,14:53952230-53949738,IR,2,2,-,ENST00000245451,51.18,0.00026486,0.00026486,41.6666666666667|42.8571428571429,94.017094017094|92.8571428571429,14_53952230_53949738_R_ENST00000245451_1,IR
14:53949736-53950888,BMP4,14:53952230-53949735,IR,2,2,-,ENST00000245451,51.18,0.00026486,0.00026486,41.6666666666667|42.8571428571429,94.017094017094|92.8571428571429,14_53952230_53949735_R_ENST00000245451_1,IR
3:50289208-50289360,IFRD2,3:50289629-50289254,IR,2,2,-,ENST00000483071,51.1,0.00509128,0.00509128,40.9090909090909|44.6428571428571,92.8057553956834|94.9416342412451,3_50289629_50289254_R_ENST00000483071_1,IR
16:29485633-29485833,NPIPB12,16:29487230-29485712,IR,2,2,NMD,ENST00000549733,51.09,0.0090517,0.0090517,3.77358490566038|1.5625,56|51.5151515151515,16_29487230_29485712_R_ENST00000549733_1,IR
19:12801754-12801849,AC018761.2,19:12801860-12801158,IR,2,2,-,ENST00000585496,50.98,0.00323374,0.00323374,1.78571428571429|3.84615384615385,52.1739130434783|55.421686746988,19_12801860_12801158_R_ENST00000585496_1,IR
3:50289208-50289360,IFRD2,3:50289629-50289207,IR,2,2,-,ENST00000483071,50.82,0.00863343,0.00863343,40.9090909090909|44.6428571428571,92.7797833935018|94.4206008583691,3_50289629_50289207_R_ENST00000483071_1,IR
2:241685116-241685877,DTYMK,2:241686726-241685806,IR,2,2,-,ENST00000464603,50.53,0.00687342,0.00687342,6.89655172413793|1.72413793103448,57.8947368421053|51.7857142857143,2_241686726_241685806_R_ENST00000464603_1,IR
9:124857884-124858067,RPL35,9:124860265-124857883,IR,2,2,-,ENST00000348462,50.48,0.00928902,0.00928902,4.6875|2.61780104712042,56.2992125984252|51.9642857142857,9_124860265_124857883_R_ENST00000348462_1,IR
9:124857884-124858067,RPL35,9:124860265-124857882,IR,2,2,-,ENST00000348462,50.48,0.00928902,0.00928902,4.6875|2.61780104712042,56.2992125984252|51.9642857142857,9_124860265_124857882_R_ENST00000348462_1,IR
X:47225965-47226703,CDK16,X:47226403-47226582,IR,2,2,-,ENST00000428400,50.23,0.00967431,0.00967431,21.0526315789474|20,72.2772277227723|69.2307692307692,X_47226403_47226582_R_ENST00000428400_1,IR
7:45103031-45103443,TBRG4,7:45103444-45102280,IR,2,2,-,ENST00000488222,50.19,0.00272221,0.00272221,38.4615384615385|40,88.1188118811881|90.7216494845361,7_45103444_45102280_R_ENST00000488222_1,IR
19:805013-807902,PTBP1,19:805188-805491,IR,2,2,-,ENST00000586944,49.76,0.00141602,0.00141602,15.7894736842105|13.0841121495327,62.9850746268657|65.4088050314465,19_805188_805491_R_ENST00000586944_1,IR
11:10802060-10802209,EIF4G2,11:10802436-10801660,IR,2,2,NMD,ENST00000531647,49.76,0.00210334,0.00210334,3.33333333333333|4,53.3333333333333|53.5211267605634,11_10802436_10801660_R_ENST00000531647_1,IR
1:154172067-154172104,TPM3,1:154172979-154171412,IR,2,2,-,ENST00000368527,49.56,0.00754689,0.00754689,3.84615384615385|10,54.0540540540541|58.9041095890411,1_154172979_154171412_R_ENST00000368527_1,IR
11:119017361-119018053,RPS25,11:119018054-119015840,IR,2,2,-,ENST00000524864,49.53,0.00408551,0.00408551,7.84313725490196|11.1111111111111,56.8421052631579|61.1650485436893,11_119018054_119015840_R_ENST00000524864_1,IR
6:85608329-85612923,SYNCRIP,6:85612921-85574257,IR (overlapping region),2,2,-,ENST00000355238,49.52,0.000196017,0.000196017,3.2258064516129|3.7037037037037,53.3333333333333|52.6315789473684,6_85612921_85574257_R_ENST00000355238_1,IR
19:12801754-12801849,AC018761.2,19:12801790-12801158,IR (overlapping region),2,2,-,ENST00000585496,49.28,0.00729275,0.00729275,3.50877192982456|3.84615384615385,52.1739130434783|53.75,19_12801790_12801158_R_ENST00000585496_1,IR
19:12801754-12801849,AC018761.2,19:12801788-12801158,IR (overlapping region),2,2,-,ENST00000585496,49.28,0.00729275,0.00729275,3.50877192982456|3.84615384615385,52.1739130434783|53.75,19_12801788_12801158_R_ENST00000585496_1,IR
20:35740458-35740887,RBM39,20:35742233-35740823,IR,2,2,-,ENST00000493853,49.27,0.00197696,0.00197696,0|3.17460317460317,52.3076923076923|49.3975903614458,20_35742233_35740823_R_ENST00000493853_1,IR
6:31540414-31540534,ATP6V1G2-DDX39B,6:31541328-31539146,IR (overlapping region),2,2,NMD,ENST00000480131,49.18,0.00369687,0.00369687,9.85915492957746|14.0350877192982,59.4827586206897|62.7659574468085,6_31541328_31539146_R_ENST00000480131_1,IR
7:45103031-45103443,TBRG4,7:45103444-45102346,IR,2,2,-,ENST00000488222,49.03,0.000661321,0.000661321,38.4615384615385|40,87.3684210526316|89.1566265060241,7_45103444_45102346_R_ENST00000488222_1,IR
17:76736405-76736443,SRSF2,17:76736465-76735060,IR (overlapping region),2,2,-,ENST00000358156,48.83,0.00529655,0.00529655,22.7129337539432|27.6315789473684,75.875|72.1393034825871,17_76736465_76735060_R_ENST00000358156_1,IR
15:82536763-82538371,RPS17,15:82538372-82537921,IR (overlapping region),2,2,-,ENST00000560612,48.79,0.0074185,0.0074185,3.37078651685393|5.76923076923077,53.7735849056604|52.9411764705882,15_82538372_82537921_R_ENST00000560612_1,IR
11:10802060-10802209,EIF4G2,11:10802436-10802048,IR,2,2,NMD,ENST00000531647,48.7,0.00202843,0.00202843,9.73451327433628|11.1111111111111,58|60.2409638554217,11_10802436_10802048_R_ENST00000531647_1,IR
17:44320629-44321558,SLC25A39,17:44320732-44320354,IR,2,2,-,ENST00000588315,48.66,0.0038621,0.0038621,22.2222222222222|18.1818181818182,66.6666666666667|71.0659898477157,17_44320732_44320354_R_ENST00000588315_1,IR
11:119017361-119018053,RPS25,11:119018692-119015840,IR,2,2,-,ENST00000524864,48.65,0.00436627,0.00436627,9.61538461538462|14.2857142857143,58.5858585858586|62.6168224299065,11_119018692_119015840_R_ENST00000524864_1,IR
11:10804364-10804418,EIF4G2,11:10805016-10804286,IR,2,2,-,ENST00000525972,48.31,0.00257691,0.00257691,0|1.78571428571429,50.5882352941176|47.8260869565217,11_10805016_10804286_R_ENST00000525972_1,IR
2:241685116-241685877,DTYMK,2:241686713-241685768,IR,2,2,-,ENST00000464603,48.15,0.00881062,0.00881062,10|3.38983050847458,57.8947368421053|51.7857142857143,2_241686713_241685768_R_ENST00000464603_1,IR
17:81511519-81511578,ACTG1,17:81511849-81510926,IR,2,2,-,ENST00000570382,47.92,0.00935304,0.00935304,45.8333333333333|40.625,89.6414342629482|92.6573426573427,17_81511849_81510926_R_ENST00000570382_1,IR
1:228108114-228108318,MRPL55,1:228109300-228108234,IR,2,2,-,ENST00000473066,47.8,0.000331068,0.000331068,48|47.0588235294118,95|95.6521739130435,1_228109300_228108234_R_ENST00000473066_1,IR
14:20455240-20456101,APEX1,14:20455429-20455577,IR,2,2,-,ENST00000557159,47.63,0.00275695,0.00275695,36.0655737704918|32.7272727272727,80.2083333333333|83.8383838383838,14_20455429_20455577_R_ENST00000557159_1,IR
16:89560677-89563043,RPL13,16:89560713-89561226,IR,2,2,-,ENST00000563749,47.62,0.0049971,0.0049971,14.5631067961165|19.1163976210705,66.1395856052345|62.7807486631016,16_89560713_89561226_R_ENST00000563749_1,IR
16:2265503-2267328,RNPS1,16:2268092-2264572,IR,2,2,-,ENST00000566783,47.5,0.00159553,0.00159553,47.6190476190476|47.6190476190476,95|95.2380952380952,16_2268092_2264572_R_ENST00000566783_1,IR
19:49490779-49491228,RPL13A,19:49490865-49491039,IR,2,2,-,ENST00000472481,47.27,0.00195345,0.00195345,0.716479017400205|3.6480686695279,50.945179584121|47.9631053036126,19_49490865_49491039_R_ENST00000472481_1,IR
1:35182932-35184593,SFPQ,1:35187123-35182931,IR,2,2,-,ENST00000357214,47.2,0.00102154,0.00102154,50|47.8260869565217,97.1428571428571|95.0819672131148,1_35187123_35182931_R_ENST00000357214_1,IR
17:58345178-58346313,SUPT4H1,17:58347242-58345246,IR (overlapping region),2,2,-,ENST00000225504,47.14,0.00643028,0.00643028,0|0,46.6666666666667|47.6190476190476,17_58347242_58345246_R_ENST00000225504_1,IR
12:56116781-56117211,RPL41,12:56116800-56117188,IR,2,2,-,ENST00000552314,47.14,0.00743715,0.00743715,14.7959183673469|13.0208333333333,60.8177172061329|61.2850082372323,12_56116800_56117188_R_ENST00000552314_1,IR
11:10804364-10804418,EIF4G2,11:10805016-10804339,IR,2,2,-,ENST00000525972,47.03,0.00994335,0.00994335,2.66666666666667|5.17241379310345,53.3333333333333|48.5714285714286,11_10805016_10804339_R_ENST00000525972_1,IR
1:228108114-228108318,MRPL55,1:228109284-228108234,IR,2,2,-,ENST00000473066,46.87,0.00905314,0.00905314,50|47.0588235294118,94.8453608247423|95.9459459459459,1_228109284_228108234_R_ENST00000473066_1,IR
16:89560711-89561063,RPL13,16:89560713-89560939,IR,2,2,-,ENST00000393099,46.47,0.0040527,0.0040527,18.9071986123157|19.774501300954,66.7973124300112|64.8264984227129,16_89560713_89560939_R_ENST00000393099_1,IR
17:81869523-81869625,ARHGDIA,17:81871338-81869437,IR,2,2,-,ENST00000582309,46.44,0.0091863,0.0091863,32.5|35.2941176470588,82.7868852459016|77.8846153846154,17_81871338_81869437_R_ENST00000582309_1,IR
19:10115017-10115129,EIF3G,19:10115586-10115061,IR,2,2,-,ENST00000253108,46.36,0.00401082,0.00401082,47.3684210526316|50,94.3396226415094|95.7446808510638,19_10115586_10115061_R_ENST00000253108_1,IR
16:89560711-89561063,RPL13,16:89560713-89560953,IR,2,2,-,ENST00000393099,46.3,0.00267656,0.00267656,19.8800342759212|20.8047945205479,67.5601750547046|65.7274590163934,16_89560713_89560953_R_ENST00000393099_1,IR
17:18251387-18251477,FLII,17:18251478-18250837,IR,2,2,-,ENST00000488221,46.2,0.00548861,0.00548861,9.09090909090909|13.3333333333333,56|58.8235294117647,17_18251478_18250837_R_ENST00000488221_1,IR
11:10807074-10807381,EIF4G2,11:10808930-10807254,IR,2,2,-,ENST00000534246,45.95,0.00351532,0.00351532,4.61538461538462|6.34920634920635,52.8735632183908|50,11_10808930_10807254_R_ENST00000534246_1,IR
12:56116781-56117211,RPL41,12:56116830-56117188,IR,2,2,-,ENST00000552314,45.94,0.0080267,0.0080267,16.9154228855721|12.1052631578947,61.9205298013245|58.9877835951134,12_56116830_56117188_R_ENST00000552314_1,IR
17:75778072-75779772,H3F3B,17:75779604-75779046,IR,2,2,-,ENST00000586518,45.87,0.00632377,0.00632377,9.30232558139535|4.05405405405405,50|55.1020408163265,17_75779604_75779046_R_ENST00000586518_1,IR
15:78890989-78891705,MORF4L1,15:78891015-78891483,IR,2,2,-,ENST00000558522,45.7,0.00342265,0.00342265,0|0,45.945945945946|45.4545454545455,15_78891015_78891483_R_ENST00000558522_1,IR
X:154399338-154400913,RPL10,X:154399397-154399802,IR,2,2,-,ENST00000482732,45.66,0.00579091,0.00579091,20|16.0714285714286,66.1691542288557|61.2244897959184,X_154399397_154399802_R_ENST00000482732_1,IR
14:20455240-20456101,APEX1,14:20455390-20455577,IR,2,2,-,ENST00000557159,45.62,0.00666584,0.00666584,39.0625|35.0877192982456,81.5533980582524|83.8383838383838,14_20455390_20455577_R_ENST00000557159_1,IR
17:28747213-28747713,TRAF4,17:28747653-28745568,IR,2,2,-,ENST00000394925,45.48,0.00838348,0.00838348,45.4545454545455|47.0588235294118,93.4782608695652|90,17_28747653_28745568_R_ENST00000394925_1,IR
3:12839441-12839530,RPL32,3:12840243-12839440,IR (overlapping region),2,2,-,ENST00000434963,45.47,0.00997238,0.00997238,0|1.69491525423729,46.4471403812825|46.1805555555556,3_12840243_12839440_R_ENST00000434963_1,IR
19:48615332-48619175,RPL18,19:48619128-48617790,IR,2,2,-,ENST00000547892,45.42,0.000415731,0.000415731,12.5|13.3333333333333,57.7777777777778|58.9041095890411,19_48619128_48617790_R_ENST00000547892_1,IR
11:62853663-62853732,SNORD30,11:62853834-62853072,IR,2,2,-,ENST00000384693,45.38,0.00804579,0.00804579,42.5531914893617|47.6190476190476,88.8235294117647|92.1052631578947,11_62853834_62853072_R_ENST00000384693_1,IR
14:20455240-20456101,APEX1,14:20455402-20455577,IR,2,2,-,ENST00000557159,45.35,0.00447488,0.00447488,38.0952380952381|37.2881355932203,82.0754716981132|84,14_20455402_20455577_R_ENST00000557159_1,IR
