Event Region,Gene Symbol,Target Exon,Event Type,N,T,Exon Type,Reference Transcript,ΔPSI (%),T-test p-value,FDR (BH),N Values,T Values,Database ID,Grouped Event Type
17:76557769-76560433,SNHG16,17:76557858-76558944,IR,2,2,-,ENST00000587743,27.54,0.00971328,0.00971328,73.0769230769231|70.8333333333333,100|99,17_76557858_76558944_R_ENST00000587743_1,IR
11:10804364-10804418,EIF4G2,11:10805016-10804136,IR,2,2,-,ENST00000525972,27.03,0.00296356,0.00296356,0|0.840336134453782,27.2727272727273|27.6243093922652,11_10805016_10804136_R_ENST00000525972_1,IR
11:62855012-62855083,SNORD27,11:62855886-62854518,IR,2,2,-,ENST00000363981,26.74,0.00707609,0.00707609,70.1754385964912|73.469387755102,100|97.1264367816092,11_62855886_62854518_R_ENST00000363981_1,IR
12:108658881-108658919,CORO1C,12:108658920-108657303,IR,2,2,-,ENST00000546571,26.28,0.0077012,0.0077012,5.88235294117647|8.82352941176471,34.6153846153846|32.6530612244898,12_108658920_108657303_R_ENST00000546571_1,IR
1:207770363-207783291,CD46,1:207770363-207775745,A5SS,2,2,-,Ex.ENST00000322875,26.01,0.00357101,0.00357101,0|0,26.1538461538462|25.8620689655172,1_207770363_207783291_S_Ex.ENST00000322875_1,A5SS
1:207767824-207783291,CD46,1:207767824-207775745,A5SS,2,2,-,Ex.ENST00000480003,26.01,0.00357101,0.00357101,0|0,26.1538461538462|25.8620689655172,1_207767824_207783291_S_Ex.ENST00000480003_1,A5SS
1:207767196-207783291,CD46,1:207767196-207775745,A5SS,2,2,-,Ex.ENST00000360212,26.01,0.00357101,0.00357101,0|0,26.1538461538462|25.8620689655172,1_207767196_207783291_S_Ex.ENST00000360212_1,A5SS
7:5529282-5529400,ACTB,7:5529664-5529160,IR,2,2,-,ENST00000414620,25.95,0.00153789,0.00153789,10.2564102564103|9.62783171521036,35.3779587681344|36.3963963963964,7_5529664_5529160_R_ENST00000414620_1,IR
1:8863114-8863343,ENO1,1:8864093-8863234,IR,2,2,-,ENST00000645609,25.62,0.00357588,0.00357588,2.75229357798165|1.53846153846154,28.6821705426357|26.8518518518519,1_8864093_8863234_R_ENST00000645609_1,IR
5:151032050-151032865,TNIP1,5:151033800-151032286,IR,2,2,-,ENST00000521423,25.09,0.00127494,0.00127494,6.06060606060606|5.17241379310345,30.9859154929577|30.4347826086957,5_151033800_151032286_R_ENST00000521423_1,IR
6:30740509-30740591,FLOT1,6:30742358-30740495,IR,2,2,-,ENST00000454845,24.79,0.00121713,0.00121713,11.8279569892473|10.5882352941176,35.4609929078014|36.5384615384615,6_30742358_30740495_R_ENST00000454845_1,IR
11:62853663-62853732,SNORD30,11:62853834-62853551,IR,2,2,-,ENST00000384693,24.16,0.00692513,0.00692513,65.0943396226415|62.5954198473283,89.4736842105263|86.5384615384615,11_62853834_62853551_R_ENST00000384693_1,IR
11:62854161-62854285,RF00099,11:62854552-62854017,IR,2,2,-,ENST00000516331,23.41,0.0050522,0.0050522,66.1764705882353|67.9245283018868,89.3129770992366|91.6129032258064,11_62854552_62854017_R_ENST00000516331_1,IR
16:89560677-89563043,RPL13,16:89560840-89560939,IR,2,2,-,ENST00000563749,23.37,0.00653856,0.00653856,44.6564885496183|47.0748299319728,70.053985392188|68.4128630705394,16_89560840_89560939_R_ENST00000563749_1,IR
20:35280698-35280829,EIF6,20:35284262-35279941,IR,2,2,-,ENST00000456600,23.3,0.00914142,0.00914142,3.85964912280702|3.04347826086957,27.6672694394213|25.8426966292135,20_35284262_35279941_R_ENST00000456600_1,IR
17:82617354-82617397,WDR45B,17:82619129-82617353,IR (overlapping region),2,2,-,ENST00000571767,23.3,0.00618058,0.00618058,0|0,23.0769230769231|23.5294117647059,17_82619129_82617353_R_ENST00000571767_1,IR
4:39457805-39458309,RPL9,4:39458916-39457923,IR (overlapping region),2,2,-,ENST00000642337,22.74,0.00550845,0.00550845,2.4024024024024|1.31578947368421,23.6842105263158|25.5154639175258,4_39458916_39457923_R_ENST00000642337_1,IR
16:89560677-89563043,RPL13,16:89560713-89560953,IR,2,2,-,ENST00000563749,22.73,0.00129792,0.00129792,54.9902152641879|54.8571428571429,77.8210116731518|77.4821544451655,16_89560713_89560953_R_ENST00000563749_1,IR
17:39202317-39203109,RPL19,17:39202440-39202988,IR,2,2,-,ENST00000577741,22.4,9.32566e-05,9.32566e-05,1.61943319838057|1.7353579175705,23.986013986014|24.1666666666667,17_39202440_39202988_R_ENST00000577741_1,IR
7:5529067-5529663,ACTB,7:5529983-5529534,IR,2,2,-,ENST00000480301,22.37,0.00322467,0.00322467,4.4529262086514|2.92463442069741,26.5760555234239|25.5499153976311,7_5529983_5529534_R_ENST00000480301_1,IR
17:38850081-38850214,RPL23,17:38852733-38847864,IR,2,2,-,ENST00000245857,22.14,0.00740162,0.00740162,1.61943319838057|0.613496932515337,23.0923694779116|23.4177215189873,17_38852733_38847864_R_ENST00000245857_1,IR
7:99409200-99410033,BUD31,7:99409200-99409245,A5SS,2,2,-,Ex.TSS.ENST00000222969,21.35,0.00668403,0.00668403,28.5714285714286|31.1111111111111,50|52.3809523809524,7_99409200_99410033_S_Ex.TSS.ENST00000222969_1,A5SS
7:99409005-99410033,BUD31,7:99409005-99409245,TSS|A5SS,2,2,-,TSS.ENST00000222969,21.35,0.00668403,0.00668403,28.5714285714286|31.1111111111111,50|52.3809523809524,7_99409005_99410033_S_TSS.ENST00000222969_1,A5SS
16:18784021-18784823,RPS15A,16:18784826-18783640,IR,2,2,-,ENST00000569083,21.26,0.00581638,0.00581638,2.12765957446809|1.00502512562814,21.9047619047619|23.7410071942446,16_18784826_18783640_R_ENST00000569083_1,IR
8:144791113-144791914,RPL8,8:144791960-144791276,IR (overlapping region),2,2,-,ENST00000525232,21.01,0.000644276,0.000644276,2.67857142857143|3.21782178217822,24.3079584775087|23.6111111111111,8_144791960_144791276_R_ENST00000525232_1,IR
7:157382378-157384866,DNAJB6,7:157384009-157384867,A3SS,2,2,-,Ex.ENST00000262177,-20.76,0.00301435,0.00301435,20.863309352518|20.6666666666667,0|0,7_157382378_157384866_S_Ex.ENST00000262177_1,A3SS
19:3547919-3548030,MFSD12,19:3548268-3547847,IR (overlapping region),2,2,-,ENST00000591878,-21.24,0.00471752,0.00471752,26.3157894736842|27.2727272727273,4.76190476190476|6.34920634920635,19_3548268_3547847_R_ENST00000591878_1,IR
3:49104015-49104471,QARS,3:49104472-49103630,IR,2,2,-,ENST00000482438,-22.8,0.00986943,0.00986943,36.6666666666667|40,14.0845070422535|16.9811320754717,3_49104472_49103630_R_ENST00000482438_1,IR
1:43450337-43452650,SZT2,1:43453990-43452204,IR (overlapping region),2,2,-,ENST00000460536,-22.82,0.00586999,0.00586999,88.6075949367088|86.3157894736842,65.9217877094972|63.3663366336634,1_43453990_43452204_R_ENST00000460536_1,IR
7:99458195-99458355,ATP5MF,7:99459264-99458308,IR (overlapping region),2,2,-,ENST00000292475,-23.0,0.00393276,0.00393276,28.2608695652174|27.906976744186,5.51181102362205|4.65116279069767,7_99459264_99458308_R_ENST00000292475_1,IR
1:43450337-43452650,SZT2,1:43453498-43452204,IR (overlapping region),2,2,-,ENST00000460536,-23.21,0.00439051,0.00439051,90.625|88.3928571428571,65.3409090909091|67.2566371681416,1_43453498_43452204_R_ENST00000460536_1,IR
1:43450337-43452650,SZT2,1:43453453-43452204,IR (overlapping region),2,2,-,ENST00000460536,-24.16,0.00723077,0.00723077,91.5094339622642|88.8888888888889,64.5348837209302|67.5438596491228,1_43453453_43452204_R_ENST00000460536_1,IR
16:89737976-89740903,ZNF276,16:89739759-89739132,IR (overlapping region),2,2,-,ENST00000289816,-27.05,0.00272884,0.00272884,97.3684210526316|96.875,70.1492537313433|70,16_89739759_89739132_R_ENST00000289816_1,IR
9:137113434-137113496,DPP7,9:137114029-137113205,IR,2,2,-,ENST00000473703,-29.11,0.00353493,0.00353493,85.7142857142857|83.3333333333333,54.1666666666667|56.6666666666667,9_137114029_137113205_R_ENST00000473703_1,IR
6:34237318-34240736,HMGA1,6:34240719-34240737,A3SS,2,2,-,Ex.ENST00000311487,-29.82,0.00969122,0.00969122,29.3624161073826|30.2702702702703,0|0,6_34237318_34240736_S_Ex.ENST00000311487_1,A3SS
8:144102817-144103225,SHARPIN,8:144104191-144103050,IR,2,2,-,ENST00000531375,-31.22,0.00480266,0.00480266,87.1794871794872|89.7435897435898,56.4102564102564|58.0645161290323,8_144104191_144103050_R_ENST00000531375_1,IR
1:207767013-207770362,CD46,1:207767196-207767606,IR,2,2,-,ENST00000469535,-31.22,0.00471073,0.00471073,57.1428571428571|59.4594594594595,28.5714285714286|25.5813953488372,1_207767196_207767606_R_ENST00000469535_1,IR
9:137613615-137614211,ARRDC1,9:137613770-137614031,IR (overlapping region),2,2,-,ENST00000466367,-32.04,0.00873555,0.00873555,68.4210526315789|64.7058823529412,33.3333333333333|35.7142857142857,9_137613770_137614031_R_ENST00000466367_1,IR
1:155192202-155192247,MUC1,1:155192284-155190954,IR,2,2,-,ENST00000466913,-33.34,0.00308701,0.00308701,92.3076923076923|95,59.0909090909091|61.5384615384615,1_155192284_155190954_R_ENST00000466913_1,IR
19:806557-808359,PTBP1,19:806557-807902,A5SS,2,2,-,ENST00000586944,-36.38,0.00570501,0.00570501,88.8888888888889|89.3333333333333,53.4090909090909|52.0547945205479,19_806557_808359_S_ENST00000586944_1,A5SS
19:805188-808359,PTBP1,19:805188-807902,A5SS,2,2,-,Ex.ENST00000586944,-36.38,0.00570501,0.00570501,88.8888888888889|89.3333333333333,53.4090909090909|52.0547945205479,19_805188_808359_S_Ex.ENST00000586944_1,A5SS
19:49513195-49514486,FCGRT,19:49513474-49513881,IR,2,2,-,ENST00000595881,-38.7,0.00592015,0.00592015,38.8888888888889|42.8571428571429,0|4.34782608695652,19_49513474_49513881_R_ENST00000595881_1,IR
19:44846614-44865270,NECTIN2,19:44862059-44865271,A3SS,2,2,-,Ex.TSS.ENST00000252483,-41.02,0.00789292,0.00789292,40.5128205128205|41.5300546448087,0|0,19_44846614_44865270_S_Ex.TSS.ENST00000252483_1,A3SS
5:178205047-178205841,HNRNPAB,5:178205047-178205050,A5SS,2,2,-,Ex.ENST00000355836,-49.24,0.00138697,0.00138697,49.1304347826087|49.3449781659389,0|0,5_178205047_178205841_S_Ex.ENST00000355836_1,A5SS
7:99326005-99333324,ARPC1A,7:99326005-99332698,A5SS,2,2,-,Ex.TSS.ENST00000262942,-49.36,0.00826732,0.00826732,50|48.7179487179487,0|0,7_99326005_99333324_S_Ex.TSS.ENST00000262942_1,A5SS
20:58990095-58992020,NELFCD,20:58990233-58990909,IR,2,2,-,ENST00000478389,-52.7,0.00065138,0.00065138,82.8571428571429|81.25,30.3030303030303|28.4090909090909,20_58990233_58990909_R_ENST00000478389_1,IR
