Event Region,Gene Symbol,Target Exon,Event Type,N,T,Exon Type,Reference Transcript,ΔPSI (%),T-test p-value,FDR (BH),N Values,T Values,Database ID,Grouped Event Type
11:10802060-10802209,EIF4G2,11:10802210-10801660,IR,2,2,NMD,ENST00000531647,56.28,0.00790101,0.00790101,15.3846153846154|8.33333333333333,65.4545454545455|70.8333333333333,11_10802210_10801660_R_ENST00000531647_1,IR
7:44568216-44568223,DDX56,7:44569006-44568117,IR,2,2,NMD,ENST00000415758,56.27,0.0044363,0.0044363,0|0,55.8823529411765|56.6666666666667,7_44569006_44568117_R_ENST00000415758_1,IR
3:52405811-52405912,BAP1,3:52406377-52405764,IR,2,2,-,ENST00000471532,56.27,0.00831806,0.00831806,33.3333333333333|26.3157894736842,89.8305084745763|82.3529411764706,3_52406377_52405764_R_ENST00000471532_1,IR
5:181236937-181237042,RACK1,5:181237861-181236936,IR,2,2,-,ENST00000376817,56.26,0.00224431,0.00224431,29.7872340425532|27.2727272727273,83.0708661417323|86.5136298421808,5_181237861_181236936_R_ENST00000376817_1,IR
20:62305432-62305826,AL354836.1,20:62306326-62305431,IR,2,2,-,ENST00000414042,56.22,0.00174032,0.00174032,7.2289156626506|5.09803921568627,63.855421686747|60.9022556390977,20_62306326_62305431_R_ENST00000414042_1,IR
11:93735567-93736304,TAF1D,11:93736752-93736140,IR,2,2,-,ENST00000448108,56.07,0.00806736,0.00806736,41.6666666666667|37.5,96.6101694915254|94.6902654867257,11_93736752_93736140_R_ENST00000448108_1,IR
17:64502585-64503098,DDX5,17:64503097-64502438,IR,2,2,-,ENST00000577787,56.02,0.00034738,0.00034738,23.0769230769231|24.1379310344828,78.9473684210526|80.3030303030303,17_64503097_64502438_R_ENST00000577787_1,IR
5:181236937-181237042,RACK1,5:181238196-181236928,IR,2,2,-,ENST00000376817,55.95,0.00364448,0.00364448,27.2058823529412|31.6239316239316,83.7735849056604|86.9625520110957,5_181238196_181236928_R_ENST00000376817_1,IR
5:176384208-176384283,NOP16,5:176385328-176384100,IR (overlapping region),2,2,NMD,ENST00000502663,55.95,0.00458491,0.00458491,37.8378378378378|40.5405405405405,97.2972972972973|92.9824561403509,5_176385328_176384100_R_ENST00000502663_1,IR
8:143937664-143937784,PLEC,8:143938241-143937748,IR,2,2,-,ENST00000532346,55.86,0.00667392,0.00667392,13.3333333333333|15.7894736842105,70.8333333333333|70,8_143938241_143937748_R_ENST00000532346_1,IR
5:138558553-138558657,HSPA9,5:138558658-138557868,IR,2,2,NMD,ENST00000523929,55.82,0.00128598,0.00128598,2.08333333333333|3.03030303030303,57.5342465753425|59.2105263157895,5_138558658_138557868_R_ENST00000523929_1,IR
16:89647044-89647331,CHMP1A,16:89649594-89647202,IR,2,2,-,ENST00000547614,55.65,0.00910139,0.00910139,6.66666666666667|6.89655172413793,63.3333333333333|61.5384615384615,16_89649594_89647202_R_ENST00000547614_1,IR
7:45104906-45105042,SNORA5C,7:45105670-45104537,IR,2,2,-,ENST00000364902,55.63,0.00785301,0.00785301,39.3939393939394|40,96.4467005076142|94.2028985507246,7_45105670_45104537_R_ENST00000364902_1,IR
2:231455442-231455624,NCL,2:231456137-231455441,IR,2,2,-,ENST00000356936,55.63,0.00272318,0.00272318,2.7027027027027|6.89655172413793,62.4203821656051|58.4415584415584,2_231456137_231455441_R_ENST00000356936_1,IR
19:48615332-48619175,RPL18,19:48616221-48615876,IR,2,2,-,ENST00000547892,55.52,0.0081696,0.0081696,40.5405405405405|37.2549019607843,95.0402144772118|93.7875751503006,19_48616221_48615876_R_ENST00000547892_1,IR
12:120461668-120462162,SRSF9,12:120464944-120461710,IR,2,2,-,ENST00000229390,54.92,0.00463641,0.00463641,24.2424242424242|18.8405797101449,78.7234042553192|74.1935483870968,12_120464944_120461710_R_ENST00000229390_1,IR
16:29799913-29800176,KIF22,16:29800049-29800173,IR,2,2,-,ENST00000563666,54.77,0.00971565,0.00971565,45.4545454545455|40,98.9304812834225|96.0629921259843,16_29800049_29800173_R_ENST00000563666_1,IR
5:176384334-176384374,NOP16,5:176385328-176384361,IR (overlapping region),2,2,-,ENST00000503849,54.75,0.00296796,0.00296796,41.025641025641|37.1428571428571,96|91.6666666666667,5_176385328_176384361_R_ENST00000503849_1,IR
5:181236937-181237042,RACK1,5:181239178-181236933,IR,2,2,-,ENST00000376817,54.64,0.00629869,0.00629869,2.14132762312634|4.1994750656168,55.8183538315989|59.8039215686275,5_181239178_181236933_R_ENST00000376817_1,IR
17:7577569-7578244,EIF4A1,17:7577917-7578100,IR (overlapping region),2,2,-,ENST00000396527,54.57,0.0098288,0.0098288,33.6322869955157|25.6830601092896,87.825124515772|80.6372549019608,17_7577917_7578100_R_ENST00000396527_1,IR
3:129171252-129171771,CNBP,3:129171509-129171078,IR,2,2,-,ENST00000507573,54.46,0.00086495,0.00086495,27.7777777777778|29.6296296296296,84.2857142857143|82.051282051282,3_129171509_129171078_R_ENST00000507573_1,IR
11:65884935-65884998,FIBP,11:65884999-65884602,IR,2,2,NMD,ENST00000532229,54.42,0.00266584,0.00266584,28|31.5789473684211,82.9268292682927|85.4838709677419,11_65884999_65884602_R_ENST00000532229_1,IR
17:81869523-81869625,ARHGDIA,17:81869958-81869301,IR,2,2,-,ENST00000582309,54.39,0.00683436,0.00683436,30.1204819277108|24.6376811594203,78.5|85.042735042735,17_81869958_81869301_R_ENST00000582309_1,IR
2:74527736-74528321,AUP1,2:74528490-74527735,IR,2,2,-,ENST00000464887,54.37,0.00848867,0.00848867,23.5294117647059|26.8292682926829,78.9272030651341|80.1801801801802,2_74528490_74527735_R_ENST00000464887_1,IR
17:81888901-81888989,ALYREF,17:81888988-81888519,IR,2,2,-,ENST00000512673,54.36,0.0067219,0.0067219,11.7647058823529|5.40540540540541,65.4639175257732|60.431654676259,17_81888988_81888519_R_ENST00000512673_1,IR
10:17235846-17236379,VIM,10:17235890-17236293,IR,2,2,NMD,ENST00000487938,54.2,0.00689799,0.00689799,18.1818181818182|23.3082706766917,71.7206132879046|78.1632653061225,10_17235890_17236293_R_ENST00000487938_1,IR
11:65120638-65120806,FAU,11:65121916-65120696,IR (overlapping region),2,2,-,ENST00000279259,54.19,0.000289551,0.000289551,3.79746835443038|4.26829268292683,58.6092715231788|57.8411405295316,11_65121916_65120696_R_ENST00000279259_1,IR
12:54281386-54281941,HNRNPA1,12:54281503-54281794,IR (overlapping region),2,2,-,ENST00000547870,54.18,7.2445e-05,7.2445e-05,4.14201183431953|4.04040404040404,58.3717357910906|58.1740976645435,12_54281503_54281794_R_ENST00000547870_1,IR
20:2657081-2657449,NOP56,20:2657219-2657372,IR,2,2,-,ENST00000490753,54.15,0.00697086,0.00697086,36.7816091954023|35.3846153846154,91.869918699187|88.5964912280702,20_2657219_2657372_R_ENST00000490753_1,IR
19:10393408-10393441,CDC37,19:10393787-10393084,IR,2,2,-,ENST00000588498,53.97,0.00361696,0.00361696,3.27868852459016|1.2987012987013,54.5871559633027|57.9310344827586,19_10393787_10393084_R_ENST00000588498_1,IR
5:176384334-176384374,NOP16,5:176385328-176384333,IR (overlapping region),2,2,-,ENST00000503849,53.94,0.00713252,0.00713252,41.025641025641|38.8888888888889,96|91.8032786885246,5_176385328_176384333_R_ENST00000503849_1,IR
8:143821349-143821686,PUF60,8:143821744-143820232,IR,2,2,-,ENST00000526151,53.93,0.00621372,0.00621372,6.66666666666667|1.0752688172043,60.9137055837564|54.6961325966851,8_143821744_143820232_R_ENST00000526151_1,IR
2:74527032-74527121,AUP1,2:74527364-74526940,IR,2,2,-,ENST00000462297,53.9,0.00247269,0.00247269,32.6086956521739|35.7142857142857,86.1660079051383|89.9563318777293,2_74527364_74526940_R_ENST00000462297_1,IR
20:2461634-2461939,SNRPB,20:2462762-2461633,IR,2,2,-,ENST00000381342,53.57,0.000464651,0.000464651,8.04597701149425|6.52173913043478,61.4583333333333|60.2564102564103,20_2462762_2461633_R_ENST00000381342_1,IR
17:81915256-81915512,SIRT7,17:81915513-81914367,IR,2,2,-,ENST00000570367,53.57,0.00351778,0.00351778,42.8571428571429|43.75,96.7741935483871|96.969696969697,17_81915513_81914367_R_ENST00000570367_1,IR
17:28716237-28716994,RAB34,17:28716374-28715640,IR,2,2,-,ENST00000483554,53.27,0.00130317,0.00130317,23.3333333333333|26.0869565217391,79.1666666666667|76.7857142857143,17_28716374_28715640_R_ENST00000483554_1,IR
11:123059965-123060028,HSPA8,11:123060427-123059472,IR,2,2,-,ENST00000525463,53.2,0.00339791,0.00339791,11.8721461187215|16.2162162162162,69.4589877835951|65.0197628458498,11_123060427_123059472_R_ENST00000525463_1,IR
1:156742107-156743455,HDGF,1:156743879-156742109,IR,2,2,-,ENST00000357325,53.02,0.00112683,0.00112683,20.4761904761905|19.0789473684211,73.1843575418994|72.4137931034483,1_156743879_156742109_R_ENST00000357325_1,IR
1:156742107-156743455,HDGF,1:156743879-156742106,IR,2,2,-,ENST00000357325,53.02,0.00112683,0.00112683,20.4761904761905|19.0789473684211,73.1843575418994|72.4137931034483,1_156743879_156742106_R_ENST00000357325_1,IR
20:17956979-17957037,OVOL2,20:17961996-17956932,IR (overlapping region),2,2,-,ENST00000486776,52.86,0.00311615,0.00311615,26.9230769230769|30,83.3333333333333|79.3103448275862,20_17961996_17956932_R_ENST00000486776_1,IR
3:49024325-49024802,IMPDH2,3:49025041-49024658,IR,2,2,-,ENST00000466147,52.55,0.00735591,0.00735591,36.4864864864865|42.5925925925926,95.3757225433526|88.8,3_49025041_49024658_R_ENST00000466147_1,IR
5:181236937-181237042,RACK1,5:181237320-181236928,IR,2,2,-,ENST00000376817,52.51,0.00375441,0.00375441,33.1081081081081|31.0344827586207,82.8685258964143|86.2973760932945,5_181237320_181236928_R_ENST00000376817_1,IR
15:72206675-72206880,PKM,15:72207168-72206258,IR,2,2,-,ENST00000563275,52.5,0.00331605,0.00331605,5.859375|10.2564102564103,58.5760517799353|62.5454545454545,15_72207168_72206258_R_ENST00000563275_1,IR
7:74189822-74190287,EIF4H,7:74189919-74190246,IR,2,2,-,ENST00000489484,52.43,0.00953848,0.00953848,1.17647058823529|8,54.6666666666667|59.375,7_74189919_74190246_R_ENST00000489484_1,IR
3:12840312-12840450,SNORA7A,3:12841583-12840141,IR (overlapping region),2,2,-,ENST00000384765,52.33,0.00882658,0.00882658,10.8374384236453|6.34920634920635,64.176245210728|57.6649746192893,3_12841583_12840141_R_ENST00000384765_1,IR
1:150968107-150968201,CERS2,1:150968133-150967663,IR,2,2,-,ENST00000457392,52.32,0.00808147,0.00808147,8.33333333333333|10.5263157894737,63.9344262295082|59.5744680851064,1_150968133_150967663_R_ENST00000457392_1,IR
17:5432777-5433164,C1QBP,17:5433416-5432800,IR,2,2,-,ENST00000225698,52.32,0.000385202,0.000385202,13.6363636363636|12.6436781609195,64.8093841642229|66.1087866108787,17_5433416_5432800_R_ENST00000225698_1,IR
3:12840312-12840450,SNORA7A,3:12841589-12840141,IR,2,2,-,ENST00000384765,52.23,0.00769799,0.00769799,10.8374384236453|6.34920634920635,63.9344262295082|57.7079107505071,3_12841589_12840141_R_ENST00000384765_1,IR
19:58556594-58556790,UBE2M,19:58556931-58556686,IR,2,2,-,ENST00000593801,52.21,0.00626483,0.00626483,7.14285714285714|5.88235294117647,58.8235294117647|58.6206896551724,19_58556931_58556686_R_ENST00000593801_1,IR
17:28715439-28715507,RAB34,17:28715706-28715455,IR,2,2,-,ENST00000481501,52.12,0.00800536,0.00800536,18.1818181818182|25,76.5957446808511|70.8333333333333,17_28715706_28715455_R_ENST00000481501_1,IR
17:7311324-7311590,GPS2,17:7311482-7311577,IR (overlapping region),2,2,-,ENST00000570780,52.1,0.00501117,0.00501117,5.64705882352941|10.5960264900662,62.0234604105572|58.4103512014787,17_7311482_7311577_R_ENST00000570780_1,IR
5:179621347-179621397,HNRNPH1,5:179621398-179620813,IR,2,2,-,ENST00000503664,52.04,0.00892449,0.00892449,13.6363636363636|13.7254901960784,66.4705882352941|64.9717514124294,5_179621398_179620813_R_ENST00000503664_1,IR
2:74471958-74472252,MRPL53,2:74472471-74471985,IR (overlapping region),2,2,-,ENST00000258105,52.02,0.00243368,0.00243368,24.5283018867925|28.0701754385965,76.9230769230769|79.7101449275362,2_74472471_74471985_R_ENST00000258105_1,IR
17:82054898-82056391,GPS1,17:82054976-82055164,IR,2,2,-,ENST00000392357,51.88,0.00140897,0.00140897,36.3636363636364|38.8888888888889,90.9090909090909|88.0952380952381,17_82054976_82055164_R_ENST00000392357_1,IR
17:82054898-82056391,GPS1,17:82054976-82055161,IR,2,2,-,ENST00000392357,51.88,0.00140897,0.00140897,36.3636363636364|38.8888888888889,90.9090909090909|88.0952380952381,17_82054976_82055161_R_ENST00000392357_1,IR
19:3983857-3984350,EEF2,19:3984351-3983253,IR,2,2,-,ENST00000594885,51.81,0.00624632,0.00624632,2.89855072463768|8.88888888888889,55.0335570469799|60.377358490566,19_3984351_3983253_R_ENST00000594885_1,IR
5:179621347-179621397,HNRNPH1,5:179621398-179620942,IR,2,2,-,ENST00000503664,51.74,0.00841512,0.00841512,14.6067415730337|13.7254901960784,67.2413793103448|64.5714285714286,5_179621398_179620942_R_ENST00000503664_1,IR
16:2265503-2267328,RNPS1,16:2267238-2264572,IR,2,2,-,ENST00000566783,51.6,0.00296012,0.00296012,44|42.3076923076923,93.3333333333333|96.1783439490446,16_2267238_2264572_R_ENST00000566783_1,IR
1:8013427-8015384,ERRFI1,1:8015693-8015307,IR,2,2,-,ENST00000467067,51.41,0.00511533,0.00511533,47.3684210526316|42.3076923076923,98.9130434782609|93.5897435897436,1_8015693_8015307_R_ENST00000467067_1,IR
1:43164184-43164493,EBNA1BP2,1:43164806-43164174,IR,2,2,-,ENST00000236051,51.3,0.00485067,0.00485067,23.0769230769231|18.5185185185185,74.6987951807229|69.4915254237288,1_43164806_43164174_R_ENST00000236051_1,IR
1:150623281-150625808,ENSA,1:150626527-150625641,IR,2,2,-,ENST00000271690,50.96,0.00427428,0.00427428,0|2.17391304347826,50.2487562189055|53.8461538461538,1_150626527_150625641_R_ENST00000271690_1,IR
19:18921747-18922513,DDX49,19:18921965-18922325,IR (overlapping region),2,2,-,ENST00000601803,50.85,0.0078373,0.0078373,4.44444444444444|0,50|56.140350877193,19_18921965_18922325_R_ENST00000601803_1,IR
3:49024491-49025040,IMPDH2,3:49025244-49024895,IR,2,2,-,ENST00000481274,50.84,0.00684459,0.00684459,39.3939393939394|43.6363636363636,95.2380952380952|89.4736842105263,3_49025244_49024895_R_ENST00000481274_1,IR
19:12730640-12731068,TRIR,19:12731422-12730641,IR,2,2,-,ENST00000242784,50.81,0.00269567,0.00269567,13.1578947368421|15.7142857142857,63.5135135135135|66.9811320754717,19_12731422_12730641_R_ENST00000242784_1,IR
1:26280765-26281450,SH3BGRL3,1:26280933-26281057,IR,2,2,-,ENST00000319041,50.8,0.00284835,0.00284835,9.52380952380952|5.63380281690141,56.4935064935065|60.2739726027397,1_26280933_26281057_R_ENST00000319041_1,IR
19:58556594-58556790,UBE2M,19:58556931-58556593,IR,2,2,-,ENST00000593801,50.31,0.0029637,0.0029637,7.14285714285714|11.1111111111111,57.5757575757576|61.2903225806452,19_58556931_58556593_R_ENST00000593801_1,IR
17:7246254-7246370,CTDNEP1,17:7246679-7246033,IR,2,2,NMD,ENST00000570380,50.27,0.00894294,0.00894294,4.16666666666667|9.52380952380952,53.7037037037037|60.5263157894737,17_7246679_7246033_R_ENST00000570380_1,IR
3:50287732-50288271,IFRD2,3:50288712-50288130,IR,2,2,-,ENST00000417626,49.77,0.000434819,0.000434819,45.8333333333333|46.6666666666667,96.606334841629|95.4268292682927,3_50288712_50288130_R_ENST00000417626_1,IR
4:1212913-1213030,CTBP1,4:1213755-1212912,IR (overlapping region),2,2,NMD,ENST00000510739,49.51,0.000120811,0.000120811,8.33333333333333|7.69230769230769,57.1428571428571|57.8947368421053,4_1213755_1212912_R_ENST00000510739_1,IR
10:119582531-119582608,TIAL1,10:119588249-119582530,IR,2,2,-,ENST00000462373,49.28,0.00465303,0.00465303,10|7.69230769230769,56.25|60,10_119588249_119582530_R_ENST00000462373_1,IR
X:152749876-152751428,MAGEA2,X:152751575-152751252,IR,2,2,-,ENST00000595583,49.19,0.001916,0.001916,2.72572402044293|2.12765957446809,51.697699890471|51.5315315315315,X_152751575_152751252_R_ENST00000595583_1,IR
X:152714681-152714857,MAGEA2B,X:152714683-152714846,IR,2,2,-,ENST00000453150,49.15,0.00465361,0.00465361,7.70750988142292|11.2271540469974,56.3063063063063|60.9302325581395,X_152714683_152714846_R_ENST00000453150_1,IR
19:6414457-6415301,KHSRP,19:6415458-6415254,IR,2,2,-,ENST00000594496,48.84,0.00136786,0.00136786,11.7647058823529|9.61538461538462,58.252427184466|60.8108108108108,19_6415458_6415254_R_ENST00000594496_1,IR
5:179621347-179621397,HNRNPH1,5:179621462-179620891,IR,2,2,-,ENST00000503664,48.62,0.0027422,0.0027422,13.5135135135135|12,60.1010101010101|62.6506024096386,5_179621462_179620891_R_ENST00000503664_1,IR
16:2561471-2565096,AC093525.7,16:2561523-2561770,IR (overlapping region),2,2,-,ENST00000569852,48.51,0.00865493,0.00865493,46.4285714285714|42.1052631578947,91.6666666666667|93.8775510204082,16_2561523_2561770_R_ENST00000569852_1,IR
3:49024325-49024404,IMPDH2,3:49025041-49024324,IR,2,2,-,ENST00000326739,48.49,0.00572212,0.00572212,42.6229508196721|45.6140350877193,94.8717948717949|90.3448275862069,3_49025041_49024324_R_ENST00000326739_1,IR
2:101002316-101002701,RPL31,2:101002316-101002481,A5SS,2,2,-,Ex.TSS.ENST00000264258,48.41,0.000944259,0.000944259,0|0,48.3412322274881|48.4848484848485,2_101002316_101002701_S_Ex.TSS.ENST00000264258_1,A5SS
16:2263134-2263287,RNPS1,16:2264332-2263095,IR,2,2,-,ENST00000562690,48.39,0.00738648,0.00738648,3.125|0,50.6329113924051|49.2753623188406,16_2264332_2263095_R_ENST00000562690_1,IR
15:88467736-88468024,MRPS11,15:88467783-88467910,IR (overlapping region),2,2,-,ENST00000558406,48.27,0.00528579,0.00528579,40|43.75,87.7049180327869|92.5925925925926,15_88467783_88467910_R_ENST00000558406_1,IR
16:2633898-2634827,PDPK2P,16:2638422-2634494,IR,2,2,-,ENST00000571865,48.24,0.00562807,0.00562807,30|27.6595744680851,77.5510204081633|76.5957446808511,16_2638422_2634494_R_ENST00000571865_1,IR
2:74471958-74472252,MRPL53,2:74472548-74471991,IR (overlapping region),2,2,-,ENST00000258105,48.14,0.00882436,0.00882436,23.0769230769231|28.0701754385965,72.2826086956522|75.1479289940828,2_74472548_74471991_R_ENST00000258105_1,IR
7:75423170-75423203,POM121C,7:75423204-75419319,IR,2,2,-,ENST00000473168,47.8,0.00787481,0.00787481,9.93377483443709|9.70149253731343,56.8965517241379|58.3333333333333,7_75423204_75419319_R_ENST00000473168_1,IR
3:38127631-38127866,ACAA1,3:38127867-38126161,IR,2,2,NMD,ENST00000418880,47.8,0.00745197,0.00745197,4.76190476190476|7.14285714285714,53.3333333333333|54.1666666666667,3_38127867_38126161_R_ENST00000418880_1,IR
7:100677498-100677818,GNB2,7:100677661-100677751,IR,2,2,-,ENST00000470354,47.76,0.00330767,0.00330767,7.89473684210526|4,55.2941176470588|52.1276595744681,7_100677661_100677751_R_ENST00000470354_1,IR
11:62852048-62852681,SNHG1,11:62852840-62852655,IR,2,2,-,ENST00000535076,47.74,0.000687098,0.000687098,40.5063291139241|39.1891891891892,87.1508379888268|88.0239520958084,11_62852840_62852655_R_ENST00000535076_1,IR
1:1703088-1703269,CDK11A,1:1703625-1703087,IR (overlapping region),2,2,-,ENST00000468397,47.14,0.00812191,0.00812191,16.1616161616162|10,63.1578947368421|57.2815533980583,1_1703625_1703087_R_ENST00000468397_1,IR
1:154172067-154172104,TPM3,1:154172979-154171412,IR,2,2,-,ENST00000368527,47.12,0.00502722,0.00502722,7.8125|4.22535211267606,55.4621848739496|50.8064516129032,1_154172979_154171412_R_ENST00000368527_1,IR
17:81934706-81934745,PYCR1,17:81935148-81934652,IR,2,2,-,ENST00000577624,46.83,0.00999414,0.00999414,40|33.3333333333333,86.046511627907|80.9523809523809,17_81935148_81934652_R_ENST00000577624_1,IR
12:53034710-53039237,EIF4B,12:53037409-53037622,MES,2,2,-,ENST00000262056,46.81,0.00703146,0.00703146,38.0952380952381|43.1372549019608,85.7142857142857|89.1304347826087,12_53034710_53039237_W_ENST00000262056_1,Exon Skipping
5:179621347-179621397,HNRNPH1,5:179621398-179620896,IR,2,2,-,ENST00000503664,46.61,0.00394229,0.00394229,11.9266055045872|14.5631067961165,57.9787234042553|61.7283950617284,5_179621398_179620896_R_ENST00000503664_1,IR
11:66340774-66341046,BRMS1,11:66341047-66340773,IR,2,2,-,ENST00000525127,46.54,0.00650598,0.00650598,2.94117647058824|8.33333333333333,54.3478260869565|50,11_66341047_66340773_R_ENST00000525127_1,IR
17:4538902-4539967,MYBBP1A,17:4540485-4538901,IR,2,2,-,ENST00000254718,46.44,0.00646143,0.00646143,38.8888888888889|35.1351351351351,80.8988764044944|86,17_4540485_4538901_R_ENST00000254718_1,IR
16:2263134-2263287,RNPS1,16:2264332-2262739,IR,2,2,-,ENST00000562690,46.35,0.00852222,0.00852222,1.40845070422535|3.84615384615385,49.3827160493827|48.5714285714286,16_2264332_2262739_R_ENST00000562690_1,IR
19:14411218-14411598,DDX39A,19:14412679-14411542,IR,2,2,-,ENST00000586558,46.16,0.000197363,0.000197363,7.79220779220779|6.86274509803922,53.9393939393939|53.0434782608696,19_14412679_14411542_R_ENST00000586558_1,IR
5:181236937-181237042,RACK1,5:181238240-181236936,IR,2,2,-,ENST00000376817,45.88,0.000807534,0.000807534,4.2483660130719|6.12648221343874,50.2189781021898|51.9102990033223,5_181238240_181236936_R_ENST00000376817_1,IR
19:3983857-3984350,EEF2,19:3985470-3984135,IR,2,2,-,ENST00000594885,45.88,0.00643099,0.00643099,1.47058823529412|0,45.0819672131148|48.1481481481481,19_3985470_3984135_R_ENST00000594885_1,IR
2:74464417-74464722,MOGS,2:74465163-74463189,IR,2,2,-,ENST00000486036,45.83,0.00678129,0.00678129,7.89473684210526|5,54.5454545454545|50,2_74465163_74463189_R_ENST00000486036_1,IR
1:43364544-43364647,ELOVL1,1:43364648-43364323,IR (overlapping region),2,2,-,ENST00000465321,45.82,0.00911901,0.00911901,10.7142857142857|15.2173913043478,57.5757575757576|60,1_43364648_43364323_R_ENST00000465321_1,IR
5:149492197-149496860,CSNK1A1,5:149505596-149496587,IR,2,2,-,ENST00000261798,45.81,0.00418572,0.00418572,10.5263157894737|6.89655172413793,52.3809523809524|56.6666666666667,5_149505596_149496587_R_ENST00000261798_1,IR
19:5707812-5707826,LONP1,19:5708033-5707059,IR,2,2,NMD,ENST00000586617,45.78,0.0083456,0.0083456,33.3333333333333|36.3636363636364,81.25|80,19_5708033_5707059_R_ENST00000586617_1,IR
19:14411218-14411598,DDX39A,19:14412679-14411559,IR,2,2,-,ENST00000586558,45.51,0.00912162,0.00912162,7.79220779220779|7.76699029126214,53.9393939393939|52.6315789473684,19_14412679_14411559_R_ENST00000586558_1,IR
5:181238124-181238239,RACK1,5:181238240-181237608,IR,2,2,-,ENST00000502844,45.45,0.0037837,0.0037837,5.48387096774194|6.67976424361493,50.3639010189229|52.6960784313725,5_181238240_181237608_R_ENST00000502844_1,IR
10:119582531-119582608,TIAL1,10:119588249-119582458,IR,2,2,-,ENST00000462373,45.32,0.00273339,0.00273339,5|7.69230769230769,53.3333333333333|50,10_119588249_119582458_R_ENST00000462373_1,IR
1:33013044-33013402,AK2,1:33014595-33013206,IR (overlapping region),2,2,-,ENST00000354858,45.27,0.00580636,0.00580636,1.78571428571429|6.77966101694915,47.4747474747475|51.6304347826087,1_33014595_33013206_R_ENST00000354858_1,IR
11:64809670-64810132,MEN1,11:64810133-64807995,IR,2,2,-,ENST00000424912,45.16,0.00224508,0.00224508,31.8181818181818|34.7826086956522,76.9230769230769|80,11_64810133_64807995_R_ENST00000424912_1,IR
12:120198556-120199000,RPLP0,12:120199486-120198858,IR,2,2,-,ENST00000546564,45.04,0.00471129,0.00471129,7.54716981132075|9.6085409252669,51.9166666666667|55.3113553113553,12_120199486_120198858_R_ENST00000546564_1,IR
19:3983857-3984350,EEF2,19:3985113-3984135,IR,2,2,-,ENST00000594885,44.84,0.00240641,0.00240641,1.47058823529412|4.65116279069767,46.4|49.3975903614458,19_3985113_3984135_R_ENST00000594885_1,IR
12:120198556-120199000,RPLP0,12:120199001-120198553,IR,2,2,-,ENST00000546564,44.78,0.00364943,0.00364943,18.8405797101449|22.5609756097561,64.0498442367601|66.9077757685353,12_120199001_120198553_R_ENST00000546564_1,IR
17:4538902-4539967,MYBBP1A,17:4540485-4538905,IR,2,2,-,ENST00000254718,44.76,0.00704288,0.00704288,40.5405405405405|36.8421052631579,80.8988764044944|86,17_4540485_4538905_R_ENST00000254718_1,IR
16:2253846-2254063,RNPS1,16:2255727-2253974,IR,2,2,-,ENST00000301730,44.2,0.00810043,0.00810043,2.04081632653061|6.45161290322581,45.6140350877193|51.2820512820513,16_2255727_2253974_R_ENST00000301730_1,IR
1:154962298-154963931,SHC1,1:154965763-154963328,IR,2,2,-,ENST00000368445,44.19,0.00954159,0.00954159,34.375|38.4615384615385,79.5918367346939|81.6326530612245,1_154965763_154963328_R_ENST00000368445_1,IR
5:179621011-179621397,HNRNPH1,5:179621336-179620891,IR,2,2,-,ENST00000505087,44.15,0.00332569,0.00332569,16.5217391304348|20,61.0837438423645|63.7426900584795,5_179621336_179620891_R_ENST00000505087_1,IR
X:41346229-41346622,DDX3X,X:41346411-41346504,IR,2,2,-,ENST00000643820,44.1,0.00501265,0.00501265,0|0,43.75|44.4444444444444,X_41346411_41346504_R_ENST00000643820_1,IR
X:41346229-41346622,DDX3X,X:41346411-41346493,IR,2,2,-,ENST00000643820,44.1,0.00501265,0.00501265,0|0,43.75|44.4444444444444,X_41346411_41346493_R_ENST00000643820_1,IR
19:38840303-38840559,HNRNPL,19:38843915-38840487,IR,2,2,-,ENST00000598985,43.74,0.00228416,0.00228416,15.1515151515152|18.1818181818182,61.8025751072961|59.0038314176245,19_38843915_38840487_R_ENST00000598985_1,IR
11:123059335-123059422,SNORD14C,11:123060799-123059058,IR,2,2,-,ENST00000365382,43.67,0.000722032,0.000722032,1.85567010309278|2.4390243902439,45.9497206703911|45.6808199121523,11_123060799_123059058_R_ENST00000365382_1,IR
19:16520094-16521350,C19orf44,19:16520874-16520363,IR (overlapping region),2,2,-,ENST00000221671,43.47,0.00896352,0.00896352,50.6849315068493|53.8461538461538,98.2456140350877|93.2203389830508,19_16520874_16520363_R_ENST00000221671_1,IR
5:179621347-179621397,HNRNPH1,5:179621371-179620891,IR,2,2,-,ENST00000503664,43.25,0.00414963,0.00414963,16.5217391304348|20,59.4871794871795|63.5294117647059,5_179621371_179620891_R_ENST00000503664_1,IR
17:5432777-5433164,C1QBP,17:5433416-5433018,IR,2,2,-,ENST00000225698,43.03,0.00789796,0.00789796,7.31707317073171|12.6436781609195,51.0204081632653|55,17_5433416_5433018_R_ENST00000225698_1,IR
2:74526648-74526836,AUP1,2:74527364-74526745,IR,2,2,-,ENST00000377526,42.7,0.00743004,0.00743004,42.5925925925926|44.8979591836735,84.4444444444444|88.4422110552764,2_74527364_74526745_R_ENST00000377526_1,IR
11:66340774-66341046,BRMS1,11:66341624-66340966,IR,2,2,-,ENST00000525127,42.22,0.00790472,0.00790472,2.94117647058824|8.33333333333333,50|45.7142857142857,11_66341624_66340966_R_ENST00000525127_1,IR
