Event Region,Gene Symbol,Target Exon,Event Type,N,T,Exon Type,Reference Transcript,ΔPSI (%),T-test p-value,FDR (BH),N Values,T Values,Database ID,Grouped Event Type
17:81846510-81846629,P4HB,17:81847073-81846359,IR,2,2,-,ENST00000472244,46.39,0.00781664,0.00781664,3.57142857142857|0,50.8196721311475|45.5284552845528,17_81847073_81846359_R_ENST00000472244_1,IR
1:1704099-1704146,CDK11A,1:1704345-1704098,IR (overlapping region),2,2,-,ENST00000464748,46.23,0.00940821,0.00940821,8.47457627118644|12.9032258064516,60|53.8461538461538,1_1704345_1704098_R_ENST00000464748_1,IR
20:35734876-35735081,RBM39,20:35739038-35731940,IR,2,2,-,ENST00000397370,46.13,0.00519027,0.00519027,26.3157894736842|30.4347826086957,72.0930232558139|76.9230769230769,20_35739038_35731940_R_ENST00000397370_1,IR
5:181239038-181239582,RACK1,5:181239178-181238123,IR,2,2,-,ENST00000502548,46.03,0.00190359,0.00190359,6.97674418604651|5.20446096654275,53.3714285714286|50.8759635599159,5_181239178_181238123_R_ENST00000502548_1,IR
5:181239038-181239582,RACK1,5:181239178-181238119,IR,2,2,-,ENST00000502548,46.03,0.00190359,0.00190359,6.97674418604651|5.20446096654275,53.3714285714286|50.8759635599159,5_181239178_181238119_R_ENST00000502548_1,IR
12:120198556-120199000,RPLP0,12:120199206-120198946,IR,2,2,-,ENST00000546564,45.89,0.000769539,0.000769539,14.9377593360996|13.9423076923077,59.6059113300493|61.0483042137718,12_120199206_120198946_R_ENST00000546564_1,IR
12:120198556-120199000,RPLP0,12:120199206-120198942,IR,2,2,-,ENST00000546564,45.89,0.000769539,0.000769539,14.9377593360996|13.9423076923077,59.6059113300493|61.0483042137718,12_120199206_120198942_R_ENST00000546564_1,IR
11:64809670-64810132,MEN1,11:64810582-64809664,IR,2,2,-,ENST00000424912,45.61,0.00242378,0.00242378,38.4615384615385|35.4838709677419,80.9523809523809|84.2105263157895,11_64810582_64809664_R_ENST00000424912_1,IR
17:64502585-64503098,DDX5,17:64503572-64502729,IR,2,2,-,ENST00000577787,45.39,0.00757289,0.00757289,46.6666666666667|41.6666666666667,86.6666666666667|92.4528301886792,17_64503572_64502729_R_ENST00000577787_1,IR
11:10801055-10801087,EIF4G2,11:10801088-10800730,IR (overlapping region),2,2,-,ENST00000531416,45.3,0.00905633,0.00905633,28|21.7391304347826,73.1481481481482|67.1875,11_10801088_10800730_R_ENST00000531416_1,IR
17:82054898-82056391,GPS1,17:82056096-82056285,IR,2,2,-,ENST00000392357,45.22,0.00656553,0.00656553,50|47.0588235294118,96|91.4893617021277,17_82056096_82056285_R_ENST00000392357_1,IR
1:150623281-150625808,ENSA,1:150627593-150625641,IR,2,2,-,ENST00000271690,45.17,0.00248621,0.00248621,2.85714285714286|6.12244897959184,48.1481481481481|51.1764705882353,1_150627593_150625641_R_ENST00000271690_1,IR
11:64809670-64810132,MEN1,11:64810559-64809664,IR,2,2,-,ENST00000424912,45.13,0.00509015,0.00509015,38.4615384615385|35.4838709677419,80|84.2105263157895,11_64810559_64809664_R_ENST00000424912_1,IR
11:10804985-10805015,EIF4G2,11:10806011-10804912,IR,2,2,-,ENST00000525995,45.0,0.0014553,0.0014553,2|4.25531914893617,48.9795918367347|47.2727272727273,11_10806011_10804912_R_ENST00000525995_1,IR
19:16520094-16521350,C19orf44,19:16520874-16520363,IR (overlapping region),2,2,-,ENST00000221671,44.3,0.0052309,0.0052309,51.4705882352941|53.3333333333333,98.3333333333333|95.0617283950617,19_16520874_16520363_R_ENST00000221671_1,IR
19:4714246-4714337,DPP9,19:4719942-4714080,IR,2,2,-,ENST00000593973,44.28,0.00833827,0.00833827,5.88235294117647|0,44.4444444444444|50,19_4719942_4714080_R_ENST00000593973_1,IR
11:10804985-10805015,EIF4G2,11:10805941-10804912,IR,2,2,-,ENST00000525995,44.26,0.00437542,0.00437542,2|4.25531914893617,45.6521739130435|49.1228070175439,11_10805941_10804912_R_ENST00000525995_1,IR
1:227731189-227732676,JMJD4,1:227733028-227731223,IR (overlapping region),2,2,-,ENST00000366758,44.24,0.00417885,0.00417885,56.25|52.3809523809524,97.1153846153846|100,1_227733028_227731223_R_ENST00000366758_1,IR
17:42833411-42834376,PSME3,17:42833506-42834343,IR,2,2,-,ENST00000585805,44.12,0.00121537,0.00121537,21.2121212121212|19.047619047619,63.1578947368421|65.3465346534654,17_42833506_42834343_R_ENST00000585805_1,IR
8:143991692-143992373,GRINA,8:143992079-143992244,IR (overlapping region),2,2,-,ENST00000525513,44.08,0.00328466,0.00328466,18.9189189189189|20.9302325581395,62.5|65.5172413793103,8_143992079_143992244_R_ENST00000525513_1,IR
11:836803-837354,CD151,11:836844-837228,IR,2,2,-,ENST00000532075,43.99,0.00787744,0.00787744,20|20.8333333333333,65.5737704918033|63.2352941176471,11_836844_837228_R_ENST00000532075_1,IR
12:120198556-120199000,RPLP0,12:120199206-120198553,IR,2,2,-,ENST00000546564,43.94,0.00532381,0.00532381,20.8494208494208|16.3551401869159,60.2424242424242|64.8423005565863,12_120199206_120198553_R_ENST00000546564_1,IR
16:29858357-29859334,CDIPT,16:29860663-29858734,IR,2,2,-,ENST00000219789,43.76,0.00206299,0.00206299,16.6666666666667|17.6470588235294,60.7142857142857|61.1111111111111,16_29860663_29858734_R_ENST00000219789_1,IR
1:150623281-150625808,ENSA,1:150627593-150625505,IR,2,2,-,ENST00000271690,43.75,0.000981019,0.000981019,4.22535211267606|6.12244897959184,48.1481481481481|49.6969696969697,1_150627593_150625505_R_ENST00000271690_1,IR
1:202943764-202943945,ADIPOR1,1:202943946-202942024,IR,2,2,-,ENST00000417068,43.73,0.00773478,0.00773478,0|5.26315789473684,44.4444444444444|48.2758620689655,1_202943946_202942024_R_ENST00000417068_1,IR
3:51961212-51961304,AC115284.1,3:51962080-51961159,IR (overlapping region),2,2,-,ENST00000488257,43.53,0.00848957,0.00848957,10.8108108108108|16.6666666666667,54.5454545454545|60,3_51962080_51961159_R_ENST00000488257_1,IR
19:4714246-4714337,DPP9,19:4714338-4705898,IR,2,2,-,ENST00000593973,43.43,0.00125758,0.00125758,13.5135135135135|11.7647058823529,55|57.1428571428571,19_4714338_4705898_R_ENST00000593973_1,IR
12:56712644-56712908,NACA,12:56713397-56712643,IR,2,2,-,ENST00000546410,43.23,0.00687861,0.00687861,12.9032258064516|7.69230769230769,55.6962025316456|51.3513513513513,12_56713397_56712643_R_ENST00000546410_1,IR
15:82536750-82536881,RPS17,15:82538372-82536749,IR (overlapping region),2,2,-,ENST00000330244,43.2,0.00533404,0.00533404,6.1503416856492|5.4140127388535,48.9953632148377|48.9626556016597,15_82538372_82536749_R_ENST00000330244_1,IR
13:45340026-45340785,TPT1,13:45340403-45339993,IR (overlapping region),2,2,-,ENST00000442760,43.02,0.0065645,0.0065645,19.6428571428571|14.9253731343284,57.7608142493639|62.8415300546448,13_45340403_45339993_R_ENST00000442760_1,IR
22:30240447-30244061,LIF,22:30246740-30243532,IR (overlapping region),2,2,-,ENST00000249075,42.98,0.0017416,0.0017416,54.5454545454545|57.1428571428571,100|97.6470588235294,22_30246740_30243532_R_ENST00000249075_1,IR
15:82536750-82536881,RPS17,15:82538372-82536758,IR (overlapping region),2,2,-,ENST00000330244,42.9,0.00657958,0.00657958,6.36363636363636|5.4140127388535,48.8372093023256|48.75,15_82538372_82536758_R_ENST00000330244_1,IR
17:7577569-7578244,EIF4A1,17:7577917-7578100,IR (overlapping region),2,2,-,ENST00000396527,42.55,0.0056262,0.0056262,40.650406504065|41.8181818181818,82.5388601036269|85.0367401469606,17_7577917_7578100_R_ENST00000396527_1,IR
3:51960866-51960898,PCBP4,3:51961034-51960525,IR,2,2,-,ENST00000461544,42.54,0.00418123,0.00418123,7.14285714285714|11.1111111111111,50|53.3333333333333,3_51961034_51960525_R_ENST00000461544_1,IR
12:6967892-6968021,PHB2,12:6968709-6967891,IR,2,2,-,ENST00000536316,42.48,0.00524338,0.00524338,6.79611650485437|6.96517412935323,48.8958990536278|49.8154981549816,12_6968709_6967891_R_ENST00000536316_1,IR
13:45338185-45338776,TPT1,13:45340185-45337176,IR (overlapping region),2,2,-,ENST00000309246,42.46,0.00736964,0.00736964,22.3463687150838|27.4611398963731,69.3121693121693|65.4228855721393,13_45340185_45337176_R_ENST00000309246_1,IR
1:1704243-1704344,CDK11A,1:1704586-1704222,IR (overlapping region),2,2,-,ENST00000489300,42.35,0.00887393,0.00887393,23.943661971831|18.1818181818182,61.1111111111111|65.7142857142857,1_1704586_1704222_R_ENST00000489300_1,IR
19:3550988-3551194,MFSD12,19:3551195-3548122,IR (overlapping region),2,2,NMD,ENST00000588626,42.18,0.00698701,0.00698701,7.89473684210526|2.8169014084507,45.0704225352113|50,19_3551195_3548122_R_ENST00000588626_1,IR
4:1234687-1238337,CTBP1,4:1241520-1238182,IR,2,2,-,ENST00000510568,41.99,0.0048596,0.0048596,0|0,42.3076923076923|41.6666666666667,4_1241520_1238182_R_ENST00000510568_1,IR
1:227731189-227732676,JMJD4,1:227733028-227731192,IR (overlapping region),2,2,-,ENST00000366758,41.87,0.00646083,0.00646083,58.8235294117647|54.5454545454545,97.1153846153846|100,1_227733028_227731192_R_ENST00000366758_1,IR
11:93729948-93731216,TAF1D,11:93732269-93730666,IR,2,2,NMD,ENST00000323981,41.8,0.000770041,0.000770041,53.8461538461538|52.1739130434783,94.0217391304348|95.5947136563877,11_93732269_93730666_R_ENST00000323981_1,IR
16:29996244-29996617,INO80E,16:29996392-29996546,IR (overlapping region),2,2,-,ENST00000568043,41.52,0.00638452,0.00638452,52.5|55.3191489361702,97.5308641975309|93.3333333333333,16_29996392_29996546_R_ENST00000568043_1,IR
12:56316223-56317643,PAN2,12:56316337-56315129,IR,2,2,-,ENST00000425394,41.11,0.00976002,0.00976002,5.88235294117647|7.14285714285714,47.6190476190476|47.6190476190476,12_56316337_56315129_R_ENST00000425394_1,IR
4:121816772-121816909,EXOSC9,4:121818178-121816444,IR,2,2,-,ENST00000243498,41.1,0.00430012,0.00430012,39.5833333333333|43.4782608695652,80.7692307692308|84.4827586206897,4_121818178_121816444_R_ENST00000243498_1,IR
4:121816772-121816909,EXOSC9,4:121818178-121816443,IR,2,2,-,ENST00000243498,41.1,0.00430012,0.00430012,39.5833333333333|43.4782608695652,80.7692307692308|84.4827586206897,4_121818178_121816443_R_ENST00000243498_1,IR
17:7577569-7578244,EIF4A1,17:7577917-7578119,IR (overlapping region),2,2,-,ENST00000396527,41.08,0.00229486,0.00229486,41.3654618473896|44.1860465116279,82.6646090534979|85.0567044696464,17_7577917_7578119_R_ENST00000396527_1,IR
19:19201649-19201869,RFXANK,19:19202882-19201425,IR,2,2,-,ENST00000303088,40.92,0.00132311,0.00132311,41.1764705882353|39.1304347826087,80|82.1428571428571,19_19202882_19201425_R_ENST00000303088_1,IR
12:6969928-6970280,PHB2,12:6970646-6968410,IR,2,2,-,ENST00000542294,40.81,0.0051174,0.0051174,5.97014925373134|6.12244897959184,46.4285714285714|47.2803347280335,12_6970646_6968410_R_ENST00000542294_1,IR
15:82536750-82536881,RPS17,15:82538372-82536787,IR (overlapping region),2,2,-,ENST00000330244,40.75,0.00230973,0.00230973,7.41573033707865|6.0126582278481,47.1153846153846|47.8076379066478,15_82538372_82536787_R_ENST00000330244_1,IR
19:12801754-12801849,AC018761.2,19:12801790-12801158,IR (overlapping region),2,2,-,ENST00000585496,40.69,0.00775343,0.00775343,7.40740740740741|2.94117647058824,43.2432432432432|48.4848484848485,19_12801790_12801158_R_ENST00000585496_1,IR
19:12801754-12801849,AC018761.2,19:12801789-12801158,IR (overlapping region),2,2,-,ENST00000585496,40.69,0.00775343,0.00775343,7.40740740740741|2.94117647058824,43.2432432432432|48.4848484848485,19_12801789_12801158_R_ENST00000585496_1,IR
11:10807074-10807381,EIF4G2,11:10807877-10807254,IR,2,2,-,ENST00000534246,40.45,0.00743851,0.00743851,0|2.5,42.2222222222222|41.1764705882353,11_10807877_10807254_R_ENST00000534246_1,IR
19:12801754-12801849,AC018761.2,19:12801788-12801158,IR (overlapping region),2,2,-,ENST00000585496,40.29,0.0060642,0.0060642,7.40740740740741|2.94117647058824,43.2432432432432|47.6923076923077,19_12801788_12801158_R_ENST00000585496_1,IR
17:81858814-81859387,P4HB,17:81860625-81858813,IR,2,2,-,ENST00000466567,40.1,0.00772842,0.00772842,20.7317073170732|19.4444444444444,58.7719298245614|61.6071428571429,17_81860625_81858813_R_ENST00000466567_1,IR
15:82536763-82538371,RPS17,15:82538372-82537921,IR (overlapping region),2,2,-,ENST00000560612,40.06,0.00841932,0.00841932,4.84988452655889|5.71428571428571,46.515397082658|44.1754916792738,15_82538372_82537921_R_ENST00000560612_1,IR
12:120198980-120199205,RPLP0,12:120199486-120199117,IR,2,2,-,ENST00000548551,40.06,0.000691935,0.000691935,13.588850174216|12.2270742358079,52.2075055187638|53.7234042553192,12_120199486_120199117_R_ENST00000548551_1,IR
12:120198980-120199205,RPLP0,12:120199426-120199117,IR,2,2,-,ENST00000548551,40.06,0.000691935,0.000691935,13.588850174216|12.2270742358079,52.2075055187638|53.7234042553192,12_120199426_120199117_R_ENST00000548551_1,IR
17:42833411-42834376,PSME3,17:42833674-42834093,IR,2,2,-,ENST00000585805,39.98,0.00541989,0.00541989,23.3333333333333|19.047619047619,63.1578947368421|59.1836734693878,17_42833674_42834093_R_ENST00000585805_1,IR
12:120198556-120199000,RPLP0,12:120199206-120197321,IR,2,2,-,ENST00000546564,39.96,0.00477952,0.00477952,13.5021097046413|14.7619047619048,52.8735632183908|55.3066037735849,12_120199206_120197321_R_ENST00000546564_1,IR
3:113716460-113721937,NAA50,3:113722973-113721655,IR,2,2,-,ENST00000240922,39.92,0.00522804,0.00522804,0|4.16666666666667,40|44,3_113722973_113721655_R_ENST00000240922_1,IR
19:12801754-12801849,AC018761.2,19:12801860-12801158,IR,2,2,-,ENST00000585496,39.87,0.0049493,0.0049493,3.84615384615385|0,43.2432432432432|40.3508771929825,19_12801860_12801158_R_ENST00000585496_1,IR
3:49026517-49026609,IMPDH2,3:49026610-49026323,IR,2,2,-,ENST00000442157,39.6,0.00630098,0.00630098,41.6666666666667|39.4736842105263,81.9672131147541|78.3783783783784,3_49026610_49026323_R_ENST00000442157_1,IR
5:179614181-179614959,HNRNPH1,5:179617933-179614179,IR,2,2,-,ENST00000329433,39.45,0.00974546,0.00974546,6.79611650485437|11.9565217391304,51.685393258427|45.9627329192547,5_179617933_179614179_R_ENST00000329433_1,IR
6:44254096-44255644,SLC35B2,6:44257572-44254101,IR,2,2,-,ENST00000393810,39.27,0.00425831,0.00425831,3.44827586206897|0,42.8571428571429|39.1304347826087,6_44257572_44254101_R_ENST00000393810_1,IR
6:44254096-44255644,SLC35B2,6:44257555-44254101,IR,2,2,-,ENST00000393810,39.27,0.00425831,0.00425831,3.44827586206897|0,42.8571428571429|39.1304347826087,6_44257555_44254101_R_ENST00000393810_1,IR
12:6967337-6967606,SCARNA12,12:6968022-6967170,IR,2,2,-,ENST00000459155,39.25,0.0054362,0.0054362,14.540059347181|14.2201834862385,53.0434782608696|54.2087542087542,12_6968022_6967170_R_ENST00000459155_1,IR
17:81858814-81859387,P4HB,17:81859388-81845560,IR,2,2,-,ENST00000466567,39.05,0.00559745,0.00559745,3.7037037037037|7.93650793650794,42.8571428571429|46.875,17_81859388_81845560_R_ENST00000466567_1,IR
17:7577569-7578244,EIF4A1,17:7577917-7578164,IR (overlapping region),2,2,-,ENST00000396527,39.03,0.0093664,0.0093664,44.0613026819923|48.3870967741936,83.9828897338403|86.5303668069754,17_7577917_7578164_R_ENST00000396527_1,IR
9:133349912-133350383,RPL7A,9:133350053-133350239,IR,2,2,-,ENST00000485706,38.92,0.00711442,0.00711442,4.54545454545455|8.03571428571429,42.9166666666667|47.5130890052356,9_133350053_133350239_R_ENST00000485706_1,IR
12:6967892-6968021,PHB2,12:6968596-6967891,IR,2,2,-,ENST00000536316,38.91,0.000117276,0.000117276,10.8359133126935|10.5263157894737,49.375|49.8154981549816,12_6968596_6967891_R_ENST00000536316_1,IR
12:120198556-120199000,RPLP0,12:120198740-120197371,IR,2,2,-,ENST00000546564,38.74,0.00389475,0.00389475,18.6507936507937|19.7309417040359,58.1098339719029|57.7480490523969,12_120198740_120197371_R_ENST00000546564_1,IR
12:120496101-120496681,DYNLL1,12:120496217-120496401,IR,2,2,-,ENST00000550178,38.72,0.00466244,0.00466244,26.7857142857143|23.4375,65.7534246575342|61.9047619047619,12_120496217_120496401_R_ENST00000550178_1,IR
17:81855229-81855279,P4HB,17:81855587-81855141,IR,2,2,-,ENST00000467086,38.67,0.0083862,0.0083862,4.65116279069767|0,38.3928571428571|43.5897435897436,17_81855587_81855141_R_ENST00000467086_1,IR
12:54281386-54281941,HNRNPA1,12:54281503-54281794,IR (overlapping region),2,2,-,ENST00000547870,38.52,0.00427719,0.00427719,7.14285714285714|4.76190476190476,45.1239669421488|43.8152011922504,12_54281503_54281794_R_ENST00000547870_1,IR
17:7577569-7580327,AC016876.2,17:7577917-7578341,IR (overlapping region),2,2,-,ENST00000581621,38.42,0.00515785,0.00515785,43.8461538461538|47.8260869565217,82.6044703595724|85.9030837004405,17_7577917_7578341_R_ENST00000581621_1,IR
12:6967892-6968021,PHB2,12:6968588-6967746,IR,2,2,-,ENST00000536316,37.67,0.00713933,0.00713933,16.5217391304348|20.7627118644068,57.8125|54.8172757475083,12_6968588_6967746_R_ENST00000536316_1,IR
17:50070931-50071985,ITGA3,17:50071311-50071518,SES,2,2,-,ENST00000007722,37.5,0.0044272,0.0044272,62.962962962963|59.7014925373134,97.6744186046512|100,17_50070931_50071985_W_ENST00000007722_1,Exon Skipping
12:6967892-6968021,PHB2,12:6968022-6967675,IR,2,2,-,ENST00000536316,37.5,0.00326654,0.00326654,13.5135135135135|14.6118721461187,51.3513513513513|51.7730496453901,12_6968022_6967675_R_ENST00000536316_1,IR
12:6678810-6679183,ZNF384,12:6679184-6678664,IR,2,2,-,ENST00000537248,37.15,0.00468521,0.00468521,42.8571428571429|41.1764705882353,77.7777777777778|80.5555555555556,12_6679184_6678664_R_ENST00000537248_1,IR
12:6678810-6679183,ZNF384,12:6679184-6678662,IR,2,2,-,ENST00000537248,37.15,0.00468521,0.00468521,42.8571428571429|41.1764705882353,77.7777777777778|80.5555555555556,12_6679184_6678662_R_ENST00000537248_1,IR
12:6678810-6679183,ZNF384,12:6679184-6678660,IR,2,2,-,ENST00000537248,37.15,0.00468521,0.00468521,42.8571428571429|41.1764705882353,77.7777777777778|80.5555555555556,12_6679184_6678660_R_ENST00000537248_1,IR
3:129171252-129171771,CNBP,3:129171772-129171078,IR,2,2,-,ENST00000507573,36.93,0.00356609,0.00356609,30.4347826086957|33.3333333333333,67.2131147540984|70.4225352112676,3_129171772_129171078_R_ENST00000507573_1,IR
17:81917363-81917967,SIRT7,17:81918177-81917614,IR,2,2,-,ENST00000571213,36.6,0.00416085,0.00416085,63.6363636363636|63.1578947368421,100|100,17_81918177_81917614_R_ENST00000571213_1,IR
22:42514677-42514779,RRP7A,22:42515269-42514676,IR,2,2,NMD,ENST00000416699,36.5,0.00932057,0.00932057,0|1.17647058823529,38.4615384615385|35.7142857142857,22_42515269_42514676_R_ENST00000416699_1,IR
6:44254096-44255644,SLC35B2,6:44256497-44254101,IR,2,2,-,ENST00000393810,36.46,0.00474424,0.00474424,3.44827586206897|0,40|36.3636363636364,6_44256497_44254101_R_ENST00000393810_1,IR
6:44254096-44255644,SLC35B2,6:44256497-44254095,IR,2,2,-,ENST00000393810,36.46,0.00474424,0.00474424,3.44827586206897|0,40|36.3636363636364,6_44256497_44254095_R_ENST00000393810_1,IR
16:89269939-89273044,AC137932.3,16:89274958-89270816,IR,2,2,-,ENST00000602042,36.18,0.00319907,0.00319907,0|0,36.3636363636364|36,16_89274958_89270816_R_ENST00000602042_1,IR
22:42514677-42514779,RRP7A,22:42515269-42514681,IR,2,2,NMD,ENST00000416699,36.05,0.00409565,0.00409565,3.57142857142857|1.17647058823529,40|36.8421052631579,22_42515269_42514681_R_ENST00000416699_1,IR
10:124997792-124998170,CTBP2,10:125003105-124997963,IR,2,2,-,ENST00000486955,35.98,0.00545606,0.00545606,6.06060606060606|9.09090909090909,41.6666666666667|45.4545454545455,10_125003105_124997963_R_ENST00000486955_1,IR
1:151266004-151266439,PSMD4,1:151266122-151266307,IR,2,2,-,ENST00000476855,35.88,0.00662093,0.00662093,3.07692307692308|2,37.2549019607843|39.5833333333333,1_151266122_151266307_R_ENST00000476855_1,IR
3:38127631-38127866,ACAA1,3:38127867-38126450,IR,2,2,NMD,ENST00000418880,35.83,0.00950108,0.00950108,0|0,36.3636363636364|35.2941176470588,3_38127867_38126450_R_ENST00000418880_1,IR
19:55399745-55401762,UBE2S,19:55404148-55401578,IR,2,2,-,ENST00000264552,35.63,0.00140479,0.00140479,4.40528634361234|2.48756218905473,38.150289017341|40,19_55404148_55401578_R_ENST00000264552_1,IR
12:120198556-120199000,RPLP0,12:120198632-120197321,IR,2,2,-,ENST00000546564,35.24,0.00749091,0.00749091,14.5833333333333|16.7441860465116,50.4531722054381|51.3478818998716,12_120198632_120197321_R_ENST00000546564_1,IR
17:64502070-64502549,DDX5,17:64502550-64502161,IR,2,2,-,ENST00000579996,35.14,0.00360616,0.00360616,57.8947368421053|60.8695652173913,93.3333333333333|95.7142857142857,17_64502550_64502161_R_ENST00000579996_1,IR
19:45420324-45420427,ERCC1,19:45420428-45419097,IR,2,2,-,ENST00000589214,34.89,0.00198323,0.00198323,0|0,35|34.7826086956522,19_45420428_45419097_R_ENST00000589214_1,IR
1:75786701-75787604,RABGGTB,1:75786798-75787496,IR (overlapping region),2,2,-,ENST00000471759,34.66,0.00267985,0.00267985,2.00333889816361|3.28638497652582,38.3084577114428|36.3057324840764,1_75786798_75787496_R_ENST00000471759_1,IR
1:75787497-75790517,RABGGTB,1:75787605-75789951,IR,2,2,-,ENST00000496055,34.57,0.00199242,0.00199242,1.83946488294314|3.73831775700935,36.2467866323907|38.4615384615385,1_75787605_75789951_R_ENST00000496055_1,IR
1:75786701-75787604,RABGGTB,1:75786917-75787496,IR (overlapping region),2,2,-,ENST00000471759,34.51,0.00850404,0.00850404,1.51006711409396|3.05882352941176,38.3084577114428|35.2750809061489,1_75786917_75787496_R_ENST00000471759_1,IR
3:51961212-51961304,AC115284.1,3:51963257-51961159,IR (overlapping region),2,2,-,ENST00000488257,34.38,0.00826408,0.00826408,19.5121951219512|23.9130434782609,58.3333333333333|53.8461538461538,3_51963257_51961159_R_ENST00000488257_1,IR
12:120198556-120199000,RPLP0,12:120199001-120198553,IR,2,2,-,ENST00000546564,34.31,0.00622662,0.00622662,34.7133757961783|30.8880308880309,65.6184486373166|68.5998342999171,12_120199001_120198553_R_ENST00000546564_1,IR
17:1660927-1661406,PRPF8,17:1661163-1660697,IR,2,2,-,ENST00000572445,34.2,0.00386274,0.00386274,0|3.03030303030303,34.4827586206897|36.9565217391304,17_1661163_1660697_R_ENST00000572445_1,IR
3:51960866-51960898,PCBP4,3:51960899-51959576,IR,2,2,-,ENST00000461544,32.99,0.00498405,0.00498405,13.3333333333333|10.5263157894737,45.8333333333333|44,3_51960899_51959576_R_ENST00000461544_1,IR
11:10806503-10806885,EIF4G2,11:10807678-10806502,IR,2,2,-,ENST00000533485,32.96,0.0026656,0.0026656,4.54545454545455|3.2258064516129,37.8378378378378|35.8490566037736,11_10807678_10806502_R_ENST00000533485_1,IR
19:45413434-45413745,ERCC1,19:45416898-45413676,IR,2,2,-,ENST00000013807,32.85,0.00576508,0.00576508,0|1.81818181818182,35.2112676056338|32.3076923076923,19_45416898_45413676_R_ENST00000013807_1,IR
10:17235846-17236379,VIM,10:17235890-17236293,IR,2,2,NMD,ENST00000487938,32.84,0.00393958,0.00393958,27.2727272727273|29.6610169491525,60.5421686746988|62.0762711864407,10_17235890_17236293_R_ENST00000487938_1,IR
6:43519706-43520185,POLR1C,6:43519839-43520065,IR,2,2,-,ENST00000488601,32.81,0.00941833,0.00941833,66.6666666666667|63.1578947368421,95.4545454545455|100,6_43519839_43520065_R_ENST00000488601_1,IR
1:173865168-173865547,GAS5,1:173865895-173865509,IR,2,2,-,ENST00000416952,32.79,0.00293669,0.00293669,44.4444444444444|42.5196850393701,75.6756756756757|76.875,1_173865895_173865509_R_ENST00000416952_1,IR
6:32844134-32844870,PSMB8-AS1,6:32844275-32844644,IR (overlapping region),2,2,-,ENST00000412095,32.72,0.00172939,0.00172939,58.3333333333333|60,92.8571428571429|90.9090909090909,6_32844275_32844644_R_ENST00000412095_1,IR
19:19201416-19202041,NR2C2AP,19:19202399-19201930,IR,2,2,-,ENST00000331552,32.6,0.00952322,0.00952322,66.6666666666667|64.2857142857143,100|96.1538461538462,19_19202399_19201930_R_ENST00000331552_1,IR
17:1660927-1661406,PRPF8,17:1661791-1661270,IR,2,2,-,ENST00000572445,32.33,0.00522582,0.00522582,0|3.03030303030303,32.1428571428571|35.5555555555556,17_1661791_1661270_R_ENST00000572445_1,IR
12:120215241-120215273,PXN,12:120215662-120215102,IR,2,2,-,ENST00000637386,32.15,0.004228,0.004228,50|52.9411764705882,84.7826086956522|82.4561403508772,12_120215662_120215102_R_ENST00000637386_1,IR
11:64770297-64770408,SF1,11:64773506-64770379,IR,2,2,NMD,ENST00000413951,31.9,0.00382907,0.00382907,33.3333333333333|36,67.5675675675676|65.5737704918033,11_64773506_64770379_R_ENST00000413951_1,IR
12:120198556-120199000,RPLP0,12:120199001-120197321,IR,2,2,-,ENST00000546564,31.83,0.00502519,0.00502519,22.3484848484848|19.3693693693694,51.044776119403|54.3373493975904,12_120199001_120197321_R_ENST00000546564_1,IR
8:116648806-116648926,EIF3H,8:116648927-116646580,IR,2,2,-,ENST00000518949,31.62,0.0075485,0.0075485,0|0,32|31.25,8_116648927_116646580_R_ENST00000518949_1,IR
15:66498015-66499652,RPL4,15:66500177-66499345,IR,2,2,-,ENST00000307961,31.52,0.000188154,0.000188154,11.5384615384615|12.1212121212121,43.6594202898551|43.0379746835443,15_66500177_66499345_R_ENST00000307961_1,IR
1:173865168-173865547,GAS5,1:173865895-173865167,IR,2,2,-,ENST00000416952,31.3,0.00550267,0.00550267,45.4545454545455|42.0634920634921,73.5294117647059|76.5822784810127,1_173865895_173865167_R_ENST00000416952_1,IR
11:10804985-10805015,EIF4G2,11:10806048-10804912,IR,2,2,-,ENST00000525995,31.21,0.00380843,0.00380843,1.96078431372549|4.76190476190476,35.8024691358025|33.3333333333333,11_10806048_10804912_R_ENST00000525995_1,IR
4:151102871-151104205,RPS3A,4:151103042-151104176,IR (overlapping region),2,2,-,ENST00000507485,31.08,0.00124351,0.00124351,8.60215053763441|7.98319327731092,39.5136778115502|39.2265193370166,4_151103042_151104176_R_ENST00000507485_1,IR
19:49490779-49491228,RPL13A,19:49490865-49491039,IR,2,2,-,ENST00000472481,31.07,0.00904202,0.00904202,3.67132867132867|1.31852879944483,34.0851218624955|33.0541596873255,19_49490865_49491039_R_ENST00000472481_1,IR
12:6679220-6679525,ZNF384,12:6688690-6679454,IR,2,2,-,ENST00000542605,31.01,0.00493494,0.00493494,0|0,31.25|30.7692307692308,12_6688690_6679454_R_ENST00000542605_1,IR
6:31540414-31540534,ATP6V1G2-DDX39B,6:31542149-31540321,IR (overlapping region),2,2,NMD,ENST00000480131,30.96,0.00470843,0.00470843,22.9166666666667|21.9178082191781,54.3307086614173|52.4271844660194,6_31542149_31540321_R_ENST00000480131_1,IR
